b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc
gene_26270	7.56121851533292	7.5252390042818	9.01356319755074	8.84226261273717	7.54322875980736	8.92791290514395	8.28739085644183	8.18375080850948	-0.035979511051127	-0.17130058481357	1.38468414533659	-0.103640047932348
gene_73699	7.38165009013351	7.53637553466139	9.49713461805438	9.34902962548147	7.45901281239745	9.42308212176793	8.43939235409395	8.44270258007143	0.154725444527878	-0.148104992572909	1.96406930937048	0.00331022597748643
gene_52652	7.5292619752622	7.46029726148154	9.16309461752224	9.30129184623856	7.49477961837187	9.2321932318804	8.34617829639222	8.38079455386005	-0.0689647137806624	0.138197228716326	1.73741361350853	0.0346162574678317
gene_77543	7.52264750131278	7.57935929933634	9.51702089022957	9.28820102414988	7.55100340032456	9.40261095718972	8.51983419577117	8.43378016174311	0.056711798023561	-0.228819866079682	1.85160755686516	-0.0860540340280611
gene_89979	8.72993993153483	7.41395495433563	10.8762744949081	9.22321881685868	8.07194744293523	10.0497466558834	9.80310721322145	8.31858688559716	-1.3159849771992	-1.6530556780494	1.97779921294814	-1.4845203276243
gene_33405	7.57504830234568	7.48376732311417	9.47606527838604	9.52222071931939	7.52940781272993	9.49914299885272	8.52555679036586	8.50299402121678	-0.0912809792315015	0.0461554409333438	1.96973518612279	-0.0225627691490775
gene_57800	7.53125621399484	7.46239514047508	9.48182038420162	9.4027267617628	7.49682567723496	9.44227357298221	8.50653829909823	8.43256095111894	-0.068861073519761	-0.0790936224388172	1.94544789574725	-0.0739773479792891
gene_71251	7.51041778481479	7.52081912689589	9.09994254180006	8.85512226100865	7.51561845585534	8.97753240140435	8.30518016330742	8.18797069395227	0.0104013420810931	-0.244820280791409	1.46191394554901	-0.117209469355156
gene_109898	7.66444162599918	7.63190497441517	9.56148135007431	9.67400032098812	7.64817330020717	9.61774083553122	8.61296148803674	8.65295264770165	-0.0325366515840058	0.112518970913815	1.96956753532404	0.0399911596649041
gene_4385	7.64577955945562	7.61901048377729	9.5024866222164	9.65278486219416	7.63239502161645	9.57763574220528	8.57413309083601	8.63589767298572	-0.0267690756783336	0.150298239977761	1.94524072058882	0.0617645821497135
gene_113719	7.63320216113507	7.62847055023468	9.49611665138981	9.56019441117033	7.63083635568488	9.52815553128007	8.56465940626244	8.59433248070251	-0.00473161090038676	0.0640777597805222	1.8973191755952	0.0296730744400691
gene_103883	7.54278295194219	7.58320675695035	9.21411034131925	9.43227788969796	7.56299485444627	9.32319411550861	8.37844664663072	8.50774232332416	0.0404238050081656	0.218167548378711	1.76019926106234	0.129295676693438
gene_24614	9.13697891641675	7.65308730082697	11.2741976836432	9.68467675022279	8.39503310862186	10.479437216933	10.20558830003	8.66888202552488	-1.48389161558979	-1.58952093342041	2.08440410831113	-1.5367062745051
gene_23102	7.51799976436069	9.00582997419077	9.09957790125406	10.9955842924168	8.26191486927573	10.0475810968355	8.30878883280738	10.0007071333038	1.48783020983008	1.89600639116278	1.78566622755972	1.69191830049643
gene_52253	7.43981476470334	7.58485725798353	8.82935162406816	8.842046594555	7.51233601134344	8.83569910931158	8.13458319438575	8.21345192626926	0.145042493280189	0.0126949704868355	1.32336309796814	0.078868731883512
gene_68591	7.58774546892733	7.53858694678978	9.49488217599195	9.50121186589355	7.56316620785856	9.49804702094275	8.54131382245964	8.51989940634167	-0.0491585221375415	0.00632968990160165	1.93488081308419	-0.0214144161179703
gene_36939	7.50824080887715	7.51348395525446	8.93657812879549	9.10874465758068	7.51086238206581	9.02266139318808	8.22240946883632	8.31111430641757	0.00524314637731038	0.172166528785183	1.51179901112228	0.0887048375812469
gene_92388	7.64598855468208	7.48204742938717	9.11916136888004	9.32094716960883	7.56401799203463	9.22005426924444	8.38257496178106	8.401497299498	-0.163941125294908	0.201785800728793	1.65603627720981	0.0189223377169423
gene_79933	7.22263858129696	8.89622961641642	9.22844552155657	10.9532892750425	8.05943409885669	10.0908673982995	8.22554205142676	9.92475944572944	1.67359103511947	1.72484375348588	2.03143329944282	1.69921739430267
gene_70987	7.6149553084095	7.66437841067364	9.37974694917549	9.5592173366211	7.63966685954157	9.4694821428983	8.49735112879249	8.61179787364737	0.049423102264142	0.179470387445605	1.82981528335673	0.114446744854874
gene_108359	7.59912252005549	7.6637733280853	9.54340615262901	9.69062962261122	7.63144792407039	9.61701788762012	8.57126433634225	8.67720147534826	0.0646508080298149	0.14722346998221	1.98556996354972	0.105937139006013
gene_60014	7.57419000655168	8.96734348630591	9.550050919325	11.0539580497963	8.27076674642879	10.3020044845607	8.56212046293834	10.0106507680511	1.39315347975423	1.50390713047131	2.03123773813186	1.44853030511277
gene_111905	7.57217495045485	7.60487916227338	9.42661169385557	9.29381798932993	7.58852705636412	9.36021484159275	8.49939332215521	8.44934857580166	0.0327042118185377	-0.132793704525641	1.77168778522863	-0.0500447463535512
gene_10781	7.6776153757373	7.70007342048681	9.45364799526107	9.35465336089568	7.68884439811206	9.40415067807837	8.56563168549918	8.52736339069125	0.0224580447495173	-0.0989946343653951	1.71530627996632	-0.0382682948079385
gene_57229	8.98817778399545	7.67000563118376	11.2492774405975	9.6138270007813	8.32909170758961	10.4315522206894	10.1187276122965	8.64191631598253	-1.31817215281169	-1.63545043981618	2.10246051309978	-1.47681129631393
gene_712	7.68327204466462	7.63965884871253	9.27818310421636	9.10668607311456	7.66146544668858	9.19243458866546	8.48072757444049	8.37317246091355	-0.0436131959520862	-0.171497031101801	1.53096914197688	-0.107555113526944
gene_98604	7.54462516362329	9.10247711454717	9.55756105633175	11.1202209934391	8.32355113908523	10.3388910248854	8.55109310997752	10.1113490539931	1.55785195092388	1.56265993710733	2.01533988580018	1.56025594401561
gene_86654	7.6659934166739	7.62686059452498	9.46197132966021	9.27467305745803	7.64642700559944	9.36832219355912	8.56398237316706	8.4507668259915	-0.0391328221489253	-0.187298272202183	1.72189518795968	-0.113215547175553
gene_3733	7.61653379543357	7.59933479395951	9.43190133996648	9.37404697666813	7.60793429469654	9.40297415831731	8.52421756770002	8.48669088531382	-0.0171990014740597	-0.057854363298345	1.79503986362077	-0.0375266823862024
gene_15626	7.37876849811371	7.42373456066502	9.23701488553914	9.23209680678666	7.40125152938936	9.2345558461629	8.30789169182642	8.32791568372584	0.0449660625513095	-0.00491807875247829	1.83330431677354	0.0200239918994161
gene_11858	9.00071054783676	7.516311482043	11.0543457156992	9.3143211489411	8.25851101493988	10.1843334323202	10.027528131768	8.41531631549205	-1.48439906579376	-1.74002456675813	1.92582241738028	-1.61221181627595
gene_22418	7.68850202404017	7.5807885220617	9.67312040844602	9.51258895505411	7.63464527305093	9.59285468175007	8.68081121624309	8.5466887385579	-0.10771350197847	-0.160531453391915	1.95820940869914	-0.134122477685192
gene_81049	9.11928659890597	7.6724627544717	11.2111100920985	9.54481350809412	8.39587467668884	10.3779618000963	10.1651983455022	8.60863813128291	-1.44682384443428	-1.66629658400437	1.98208712340747	-1.55656021421932
gene_3287	7.6109952328312	7.52331434793348	9.47560082291536	9.36560712428822	7.56715479038234	9.42060397360179	8.54329802787328	8.44446073611085	-0.0876808848977246	-0.109993698627148	1.85344918321945	-0.0988372917624361
gene_103676	7.58215834678706	7.67045011462801	9.36590326487466	9.45189922292534	7.62630423070754	9.4089012439	8.47403080583086	8.56117466877667	0.0882917678409418	0.0859959580506739	1.78259701319247	0.0871438629458083
gene_15981	7.61079793104824	7.5759640355317	9.63189484277218	9.52406223702002	7.59338098328997	9.5779785398961	8.62134638691021	8.55001313627586	-0.0348338955165381	-0.107832605752161	1.98459755660613	-0.0713332506343498
gene_80719	7.52004639549298	7.6084939306749	9.46249776834955	9.49499985804447	7.56427016308394	9.47874881319701	8.49127208192127	8.55174689435968	0.0884475351819169	0.0325020896949191	1.91447865011306	0.060474812438418
gene_1383	7.60414987779561	8.92233422752718	8.72114448992168	10.6504497650359	8.2632420526614	9.68579712747879	8.16264718385864	9.78639199628154	1.31818434973157	1.92930527511423	1.4225550748174	1.6237448124229
gene_92928	7.71594435684491	7.78294410400663	9.76633318898874	9.54425266532377	7.74944423042577	9.65529292715625	8.74113877291683	8.6635983846652	0.066999747161713	-0.222080523664975	1.90584869673048	-0.077540388251629
gene_23911	7.62502850178207	7.66495404740355	8.74209992088111	8.60779584872015	7.64499127459281	8.67494788480063	8.18356421133159	8.13637494806185	0.0399255456214735	-0.134304072160965	1.02995661020782	-0.047189263269745
gene_107488	7.76686609699129	7.73455478851631	9.71567485721324	9.63862211669338	7.7507104427538	9.67714848695331	8.74127047710226	8.68658845260484	-0.0323113084749833	-0.0770527405198571	1.92643804419951	-0.0546820244974189
gene_85018	7.61154265929716	7.51567006655128	9.42837738018279	9.34755218791237	7.56360636292422	9.38796478404758	8.51996001973997	8.43161112723183	-0.0958725927458755	-0.0808251922704137	1.82435842112336	-0.0883488925081437
gene_95460	9.21304376880722	7.63805582241197	11.1869957115771	9.53215970083227	8.42554979560959	10.3595777062047	10.2000197401922	8.58510776162212	-1.57498794639525	-1.65483601074483	1.93402791059509	-1.61491197857004
gene_79770	9.18938504904546	7.7008749844223	11.2814533579321	9.50353366946308	8.44513001673388	10.3924935136976	10.2354192034888	8.60220432694269	-1.48851006462316	-1.77791968846897	1.94736349696369	-1.63321487654606
gene_25628	7.33696459353903	7.42910577731217	8.87149295689897	8.93932077325454	7.3830351854256	8.90540686507675	8.104228775219	8.18421327528335	0.0921411837731396	0.0678278163555692	1.52237167965116	0.0799845000643558
gene_75310	7.64939193947665	7.63692484263233	9.30967621664079	9.27096591206345	7.64315839105449	9.29032106435212	8.47953407805872	8.45394537734789	-0.0124670968443263	-0.0387103045773447	1.64716267329763	-0.0255887007108342
gene_64898	7.60483249268581	7.75041824278351	9.48828334860936	9.63941442950417	7.67762536773466	9.56384888905677	8.54655792064759	8.69491633614384	0.145585750097699	0.15113108089481	1.88622352132211	0.148358415496254
gene_77322	7.59555107811577	7.43731138333118	8.50397697568464	8.74708654881324	7.51643123072347	8.62553176224894	8.0497640269002	8.09219896607221	-0.158239694784588	0.243109573128601	1.10910053152547	0.042434939172006
gene_38889	7.67642936074186	7.51897764637674	9.27150072326982	9.34339423239883	7.5977035035593	9.30744747783433	8.47396504200584	8.43118593938779	-0.157451714365121	0.0718935091290156	1.70974397427502	-0.0427791026180522
gene_57913	7.74630306416537	7.69273859679862	9.63535962522279	9.68463926322221	7.71952083048199	9.6599994442225	8.69083134469408	8.68868893001041	-0.0535644673667521	0.0492796379994154	1.94047861374051	-0.00214241468366794
gene_7090	7.71451110831858	7.7083914867189	9.72322593478088	9.65557004275981	7.71145129751874	9.68939798877034	8.71886852154973	8.68198076473935	-0.00611962159968371	-0.0676558920210653	1.97794669125161	-0.0368877568103745
gene_69916	7.62250738061455	7.7843658208369	9.56827977257592	9.53883739847169	7.70343660072573	9.5535585855238	8.59539357659524	8.6616016096543	0.161858440222353	-0.0294423741042316	1.85012198479807	0.0662080330590609
gene_34226	9.23800010916876	7.65628794273577	11.0726496436242	9.63729565961591	8.44714402595226	10.3549726516201	10.1553248763965	8.64679180117584	-1.58171216643298	-1.43535398400829	1.90782862566779	-1.50853307522063
gene_33864	7.59951752985596	7.43812451567765	9.46135693119573	9.39718319299751	7.5188210227668	9.42927006209662	8.53043723052585	8.41765385433758	-0.16139301417831	-0.0641737381982193	1.91044903932982	-0.112783376188265
gene_2240	7.69987969071759	7.7414788152245	9.63470706621525	9.76571353310677	7.72067925297104	9.70021029966101	8.66729337846642	8.75359617416564	0.0415991245069156	0.131006466891527	1.97953104668997	0.0863027956992219
gene_117186	7.64170486322654	7.53536818483547	9.60820812178794	9.44193489626814	7.588536524031	9.52507150902804	8.62495649250724	8.4886515405518	-0.106336678391069	-0.166273225519799	1.93653498499703	-0.136304951955434
gene_6055	8.94474459517238	7.4514721653974	10.8211382348735	8.91450328550659	8.19810838028489	9.86782076019005	9.88294141502295	8.182987725452	-1.49327242977498	-1.90663494936692	1.66971237990516	-1.69995368957095
gene_56864	7.60746125517365	7.48998557363535	9.41711232046134	9.54948966550365	7.5487234144045	9.48330099298249	8.51228678781749	8.5197376195695	-0.1174756815383	0.132377345042313	1.934577578578	0.00745083175200456
gene_998	7.77706983429233	9.09150923368208	9.47415638869251	11.102977891896	8.43428953398721	10.2885671402943	8.62561311149242	10.0972435627891	1.31443939938975	1.62882150320352	1.85427760630707	1.47163045129663
gene_94100	7.7625459906781	7.75301530120236	9.51774343367371	9.60129194067385	7.75778064594023	9.55951768717378	8.6401447121759	8.67715362093811	-0.00953068947573321	0.0835485070001418	1.80173704123355	0.0370089087622052
gene_33727	7.69972090668423	7.69262117786028	9.43733550484028	9.42662228634468	7.69617104227226	9.43197889559248	8.56852820576226	8.55962173210248	-0.00709972882395338	-0.010713218495594	1.73580785332022	-0.00890647365977415
gene_84225	7.68745670663863	7.57345218963722	9.51686782746929	9.62287842284733	7.63045444813792	9.56987312515831	8.60216226705396	8.59816530624228	-0.114004517001403	0.106010595378038	1.93941867702039	-0.00399696081168344
gene_22847	7.70201579607087	7.71408642702968	9.65280549717554	9.69318807919284	7.70805111155027	9.67299678818419	8.6774106466232	8.70363725311126	0.0120706309588101	0.0403825820173012	1.96494567663391	0.0262266064880556
gene_102366	7.67000114830286	7.72736177756483	9.69765813714666	9.6014519807768	7.69868146293384	9.64955505896173	8.68382964272476	8.66440687917081	0.0573606292619662	-0.0962061563698615	1.95087359602788	-0.0194227635539477
gene_70442	7.7209985262508	7.74843877776669	9.78493780314976	9.63143562955008	7.73471865200875	9.70818671634992	8.75296816470028	8.68993720365838	0.027440251515884	-0.153502173599678	1.97346806434118	-0.063030961041898
gene_65198	7.62941903745609	7.7046989268727	8.80286683260023	8.83055094904205	7.6670589821644	8.81670889082114	8.21614293502816	8.26762493795738	0.0752798894166142	0.0276841164418187	1.14964990865674	0.0514820029292178
gene_108256	7.73163183333085	7.656188971968	9.71075054667494	9.55049194327543	7.69391040264943	9.63062124497519	8.72119119000289	8.60334045762172	-0.0754428613628537	-0.160258603399503	1.93671084232576	-0.117850732381179
gene_107581	7.56645704666616	7.624057920301	9.0753173379331	9.08692482213377	7.59525748348358	9.08112108003344	8.32088719229963	8.35549137121738	0.0576008736348443	0.0116074842006686	1.48586359654986	0.0346041789177551
gene_57024	7.74088541298465	7.67696519642787	9.57278544878025	9.75943478942364	7.70892530470626	9.66611011910194	8.65683543088245	8.71819999292575	-0.0639202165567792	0.186649340643386	1.95718481439568	0.0613645620433036
gene_14959	7.73376600064604	7.64260132062466	9.16649282165251	9.22692359475627	7.68818366063535	9.19670820820439	8.45012941114928	8.43476245769046	-0.0911646800213779	0.0604307731037537	1.50852454756904	-0.0153669534588126
gene_92183	7.82112491192703	7.62029824912964	9.48070735540774	9.48688242107121	7.72071158052834	9.48379488823947	8.65091613366739	8.55359033510042	-0.200826662797391	0.00617506566347181	1.76308330771114	-0.0973257985669616
gene_87491	7.64977205641626	7.75273664118037	9.44528309891497	9.57446943843377	7.70125434879831	9.50987626867437	8.54752757766561	8.66360303980707	0.102964584764115	0.1291863395188	1.80862191987605	0.116075462141458
gene_119034	7.59773272445561	7.67709438771525	9.36108581975355	9.50169919510638	7.63741355608543	9.43139250742996	8.47940927210458	8.58939679141081	0.0793616632596343	0.14061337535283	1.79397895134453	0.109987519306232
gene_81674	7.73276058996069	7.71660296418658	9.65917057076822	9.75340638156701	7.72468177707363	9.70628847616761	8.69596558036445	8.7350046728768	-0.0161576257741078	0.0942358107987964	1.98160669909398	0.0390390925123434
gene_99572	7.62309377333131	7.64313262295515	9.69008701703247	9.50282507345843	7.63311319814323	9.59645604524545	8.65659039518189	8.57297884820679	0.0200388496238402	-0.187261943574047	1.96334284710222	-0.0836115469751029
gene_81362	7.69461041096361	7.67999195851236	9.57208262994103	9.71932174947785	7.68730118473798	9.64570218970944	8.63334652045232	8.6996568539951	-0.0146184524512503	0.147239119536819	1.95840100497146	0.0663103335427842
gene_88902	7.61896350951885	7.78681783581127	9.56330635805179	9.59595826679232	7.70289067266506	9.57963231242205	8.59113493378532	8.6913880513018	0.167854326292417	0.0326519087405384	1.87674163975699	0.100253117516479
gene_26130	7.72124805775131	7.70753980042481	9.0090044542173	8.85505182501938	7.71439392908806	8.93202813961834	8.36512625598431	8.28129581272209	-0.013708257326507	-0.153952629197923	1.21763421053028	-0.0838304432622152
gene_8325	7.68461180261197	7.68954140936634	9.33897648488845	9.53407282251921	7.68707660598915	9.43652465370383	8.51179414375021	8.61180711594277	0.00492960675437448	0.195096337630758	1.74944804771468	0.100012972192566
gene_99000	7.78118913836784	9.30992455321727	9.76937277036387	11.2650193197751	8.54555684579256	10.5171960450695	8.77528095436585	10.2874719364962	1.52873541484943	1.49564654941127	1.97163919927695	1.51219098213035
gene_100103	7.55122840284653	7.55325957156377	9.45656274949771	9.40705443177885	7.55224398720515	9.43180859063828	8.50389557617212	8.48015700167131	0.00203116871723541	-0.0495083177188587	1.87956460343313	-0.0237385745008112
gene_108718	7.74577562437667	7.62535134346207	9.6000225456527	9.47375273815655	7.68556348391937	9.53688764190462	8.67289908501468	8.54955204080931	-0.120424280914603	-0.126269807496145	1.85132415798525	-0.123347044205374
gene_40492	7.63792206419152	7.71850097531919	9.66431940628493	9.68892637467946	7.67821151975536	9.67662289048219	8.65112073523823	8.70371367499933	0.080578911127672	0.0246069683945311	1.99841137072684	0.0525929397611016
gene_92372	9.25989714643857	7.77174165133944	11.2576254568597	9.65986663467222	8.51581939888901	10.458746045766	10.2587613016491	8.71580414300583	-1.48815549509914	-1.59775882218746	1.94292664687694	-1.5429571586433
gene_18987	7.73999273501071	7.72175794785431	9.6051478756676	9.66815276559551	7.73087534143251	9.63665032063155	8.67257030533916	8.69495535672491	-0.0182347871563922	0.0630048899279032	1.90577497919904	0.0223850513857542
gene_105822	7.59180382983137	7.43835633664669	9.30059097652322	9.42922023733442	7.51508008323903	9.36490560692882	8.44619740317729	8.43378828699056	-0.153447493184673	0.128629260811195	1.84982552368979	-0.0124091161867383
gene_37600	7.62582614631191	7.65474013515065	9.52978818122365	9.54786218580652	7.64028314073128	9.53882518351509	8.57780716376778	8.60130116047859	0.0289139888387382	0.0180740045828731	1.8985420427838	0.0234939967108065
gene_79429	7.76930944180857	7.76843505745149	9.70463118186105	9.79223100491959	7.76887224963003	9.74843109339032	8.73697031183481	8.78033303118554	-0.00087438435707643	0.0875998230585378	1.97955884376029	0.0433627193507302
gene_91829	7.80445857732238	9.25467066036522	9.72388317742652	11.2632689113192	8.5295646188438	10.4935760443729	8.76417087737445	10.2589697858422	1.45021208304285	1.53938573389272	1.96401142552907	1.49479890846778
gene_113925	7.66222535733376	7.65253031451379	9.60383406953886	9.3691302129322	7.65737783592378	9.48648214123553	8.63302971343631	8.51083026372299	-0.00969504281997136	-0.234703856606661	1.82910430531175	-0.122199449713317
gene_99796	7.73616860195596	7.78868339443086	9.68185734770818	9.66804968992599	7.76242599819341	9.67495351881708	8.70901297483207	8.72836654217843	0.052514792474903	-0.0138076577821948	1.91252752062367	0.0193535673463536
gene_119517	7.73397407878926	7.75436500103597	9.34277361205631	9.24247270436877	7.74416953991261	9.29262315821254	8.53837384542279	8.49841885270237	0.0203909222467047	-0.100300907687537	1.54845361829993	-0.0399549927204159
gene_19467	7.68674660097842	7.76267435231209	9.03751364538536	9.09295073134948	7.72471047664525	9.06523218836742	8.36213012318189	8.42781254183079	0.0759277513336709	0.0554370859641171	1.34052171172217	0.065682418648894
gene_30764	7.73098817433636	7.78033209236276	9.68292772696595	9.65614539824513	7.75566013334956	9.66953656260554	8.70695795065115	8.71823874530394	0.0493439180264001	-0.0267823287208255	1.91387642925598	0.0112807946527873
gene_106973	7.78058183265767	7.71380849533895	9.2706986518109	9.43644985198305	7.74719516399831	9.35357425189697	8.52564024223428	8.575129173661	-0.0667733373187174	0.165751200172148	1.60637908789867	0.0494889314267137
