b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc	b1_dispersion	b2_dispersion
gene_79217	7.5089895042786	7.67290240765834	9.4332211300628	9.67347298288231	7.59094595596847	9.55334705647256	8.4711053171707	8.67318769527033	0.163912903379746	0.240251852819515	1.96240110050409	0.202082378099632	0.653050087112154	0.209832582669034
gene_101219	7.65029944129797	7.71259486837123	9.57800257403675	9.64545816851352	7.6814471548346	9.61173037127513	8.61415100766736	8.67902651844238	0.0622954270732583	0.067455594476769	1.93028321644053	0.0648755107750141	0.623371494001477	0.206679100684528
gene_22304	7.54237765964039	7.59809978297044	9.44925516863898	9.27300134132251	7.57023872130541	9.36112825498075	8.49581641413968	8.43555056214648	0.0557221233300522	-0.17625382731647	1.79088953367533	-0.0602658519932078	0.65974615271833	0.22420051039723
gene_28105	7.60502021731073	7.64552542744469	9.58316949327711	9.66683173577695	7.62527282237771	9.62500061452703	8.59409485529392	8.65617858161082	0.0405052101339631	0.0836622424998357	1.99972779214932	0.0620837263168994	0.641854846962453	0.206133179045162
gene_47788	7.55464451586102	7.49949037556407	8.99913399795781	8.99005440566262	7.52706744571255	8.99459420181022	8.27688925690942	8.24477239061335	-0.0551541402969438	-0.00907959229519228	1.46752675609767	-0.032116866296068	0.673552315223582	0.236689251133051
gene_6349	7.43196682113726	7.65170862697414	9.37247434557475	9.58550329437944	7.5418377240557	9.47898881997709	8.402220583356	8.61860596067679	0.219741805836883	0.213028948804693	1.93715109592139	0.216385377320789	0.668852391081764	0.215703519523244
gene_12869	7.76408739076146	7.68815317487231	9.24458244351639	9.38671496257948	7.72612028281689	9.31564870304794	8.50433491713892	8.5374340687259	-0.0759342158891441	0.142132519063086	1.58952842023105	0.0330991515869723	0.608544654871177	0.224602173836987
gene_117946	7.48209021060955	7.5180837328994	9.31570730505782	9.35422819414719	7.50008697175447	9.33496774960251	8.39889875783368	8.43615596352329	0.0359935222898455	0.0385208890893747	1.83488077784803	0.0372572056896097	0.68207353908899	0.224554709885015
gene_38933	7.67678436057237	7.66599199767388	9.68024665122777	9.61257689023908	7.67138817912313	9.64641177073343	8.67851550590007	8.63928444395648	-0.0107923628984903	-0.0676697609886965	1.9750235916103	-0.0392310619435925	0.626694801766366	0.205380116029843
gene_31636	7.58804306716179	7.60785392947468	9.69835401413107	9.46847661936175	7.59794849831823	9.58341531674641	8.64319854064643	8.53816527441821	0.019810862312891	-0.22987739476932	1.98546681842817	-0.105033266228213	0.650774965405087	0.208052984174159
gene_51936	7.68121356757333	7.6002209797245	9.46714369127494	9.36456615183861	7.64071727364892	9.41585492155678	8.57417862942414	8.48239356578155	-0.0809925878488338	-0.102577539436334	1.77513764790786	-0.0917850636425843	0.636791738053925	0.221757626745114
gene_94880	7.56485346795306	7.53637993518938	9.53697128138948	9.49335037732024	7.55061670157122	9.51516082935486	8.55091237467127	8.51486515625481	-0.0284735327636803	-0.0436209040692361	1.96454412778364	-0.0360472184164582	0.666047240670183	0.212582576710489
gene_18276	7.52702947777936	7.55650475085796	9.50805346896061	9.49161476979625	7.54176711431866	9.49983411937843	8.51754147336998	8.5240597603271	0.029475273078595	-0.0164386991643575	1.95806700505976	0.0065182869571192	0.668874917849944	0.213843227192376
gene_95808	7.62104621758137	7.65916005847602	9.40339412171898	9.6202829482461	7.64010313802869	9.51183853498254	8.51222016965017	8.63972150336106	0.0381138408946535	0.216888826527121	1.87173539695384	0.127501333710887	0.63699334428213	0.212848162022276
gene_31239	7.71813145525113	7.67798624318444	9.71126669649654	9.60451635328551	7.69805884921779	9.65789152489102	8.71469907587383	8.64125129823498	-0.0401452120666832	-0.106750343211027	1.95983267567324	-0.0734477776388562	0.617870838417425	0.205039580909416
gene_85976	7.53791024182709	7.451870413615	9.41935107794154	9.32520941620554	7.49489032772104	9.37228024707354	8.47863065988431	8.38853991491027	-0.0860398282120896	-0.0941416617360069	1.8773899193525	-0.0900907449740469	0.683705233951001	0.223916378221616
gene_55548	7.66221385148662	7.60633717864757	9.46397571313749	9.68354519805822	7.6342755150671	9.57376045559786	8.56309478231206	8.6449411883529	-0.0558766728390463	0.219569484920729	1.93948494053076	0.0818464060408424	0.638905283019647	0.208587935078785
gene_86440	7.64075958762346	7.64464624727716	9.23225976339274	9.18147387440226	7.64270291745031	9.2068668188975	8.4365096755081	8.41306006083971	0.00388665965369839	-0.0507858889904824	1.56416390144719	-0.023449614668392	0.636139743012227	0.22394804896906
gene_89017	7.64646651231806	7.665090674932	9.5504362551426	9.49052054701124	7.65577859362503	9.52047840107692	8.59845138373033	8.57780561097162	0.0186241626139365	-0.0599157081313617	1.86469980745189	-0.0206457727587122	0.631840417880916	0.212166309819892
gene_73857	7.65737551821584	7.62378240811344	9.61640147420654	9.62713465887493	7.64057896316464	9.62176806654074	8.63688849621119	8.62545853349418	-0.033593110102399	0.0107331846683891	1.9811891033761	-0.0114299627170062	0.636837144100067	0.206260504604532
gene_97474	7.61324390733773	7.60989203900801	9.33096941263471	9.28859630001363	7.61156797317287	9.30978285632417	8.47210665998622	8.44924416951082	-0.00335186832972489	-0.04237311262108	1.6982148831513	-0.0228624904754025	0.64633539138764	0.22459020886372
gene_78360	7.61728463244719	7.63005588203569	9.45593253131776	9.66821861845619	7.62367025724144	9.56207557488698	8.53660858188248	8.64913725024594	0.0127712495884982	0.212286087138429	1.93840531764554	0.112528668363463	0.642379376649297	0.209281389064258
gene_99004	7.74918136760457	7.68366032231629	9.68316190622099	9.71529964779342	7.71642084496043	9.6992307770072	8.71617163691278	8.69947998505485	-0.0655210452882766	0.0321377415724289	1.98280993204677	-0.0166916518579239	0.61177300832458	0.204160045609196
gene_49933	7.66546805084639	7.622691571151	9.6064918245008	9.49162547349496	7.6440798109987	9.54905864899788	8.63597993767359	8.55715852232298	-0.0427764796953847	-0.114866351005842	1.90497883799918	-0.0788214153506122	0.635687495063459	0.210113857911231
gene_46642	7.60116212851107	7.57506933324584	9.48951671931369	9.39920575082471	7.58811573087845	9.4443612350692	8.54533942391238	8.48713754203528	-0.0260927952652219	-0.0903109684889802	1.85624550419074	-0.0582018818771015	0.653968092478669	0.219166965505242
gene_76036	7.71800158606315	7.7264087173969	9.67436305475974	9.76922884058131	7.72220515173003	9.72179594767052	8.69618232041145	8.7478187789891	0.00840713133375015	0.09486578582157	1.9995907959405	0.0516364585776596	0.609848360541017	0.203894149609625
gene_3541	7.7043606793519	7.58281924914719	9.50851297487607	9.38655573574109	7.64358996424954	9.44753435530858	8.60643682711398	8.48468749244414	-0.121541430204707	-0.121957239134977	1.80394439105903	-0.121749334669842	0.635848400817873	0.218830162667621
gene_72652	7.63816666877822	7.62884589410334	9.26719426476254	9.04429399900472	7.63350628144078	9.15574413188363	8.45268046677038	8.33656994655403	-0.00932077467487868	-0.22290026575782	1.52223785044284	-0.116110520216349	0.639157501180852	0.224471047430734
gene_8456	7.68246359642633	7.51783239430343	9.38092169810436	9.60351411693756	7.60014799536488	9.49221790752096	8.53169264726535	8.56067325562049	-0.164631202122904	0.222592418833198	1.89206991215608	0.0289806083551465	0.65005923747084	0.214503401292064
gene_26391	7.63306123324535	7.56966381513367	9.35534028552551	9.57448208628258	7.60136252418951	9.46491118590405	8.49420075938543	8.57207295070813	-0.0633974181116814	0.219141800757068	1.86354866171454	0.0778721913226921	0.649663795842695	0.217055269320321
gene_22848	7.7452246618745	7.66000057958664	9.1119357523201	8.98908539973993	7.70261262073057	9.05051057603001	8.4285802070973	8.32454298966329	-0.0852240822878629	-0.122850352580167	1.34789795529944	-0.104037217434014	0.616360279963673	0.230212099188976
gene_51874	7.6981257607939	7.66586305584558	9.4554863983699	9.32797008382948	7.68199440831974	9.39172824109969	8.5768060795819	8.49691656983753	-0.0322627049483248	-0.127516314540411	1.70973383277995	-0.0798895097443673	0.623190526645336	0.223181594930318
gene_55137	7.42325232108786	7.35071648042209	9.10740208304018	9.12088166164351	7.38698440075497	9.11414187234185	8.26532720206402	8.2357990710328	-0.0725358406657683	0.013479578603329	1.72715747158688	-0.0295281310312205	0.716878281001424	0.225859808446617
gene_33949	7.5309214085875	7.63807079947632	8.75364221122184	8.52189032498509	7.58449610403191	8.63776626810346	8.14228180990467	8.07998056223071	0.107149390888822	-0.231751886236752	1.05327016407155	-0.0623012476739646	0.655140857435763	0.311146040335399
gene_95571	7.70217782643573	7.72183928198925	9.68617372024811	9.70345952113573	7.71200855421249	9.69481662069192	8.69417577334192	8.71264940156249	0.0196614555535222	0.0172858008876222	1.98280806647943	0.0184736282205726	0.613239942108648	0.204229105947235
gene_19934	7.68229454352435	7.60611185359208	9.43919615612968	9.44838837141079	7.64420319855822	9.44379226377023	8.56074534982702	8.52725011250143	-0.0761826899322715	0.00919221528110903	1.79958906521201	-0.0334952373255817	0.63564696222958	0.219227772083908
gene_76091	7.72814624058874	7.65793870725287	9.50442003170357	9.5660850635526	7.6930424739208	9.53525254762808	8.61628313614615	8.61201188540273	-0.0702075333358625	0.0616650318490226	1.84221007370728	-0.00427125074341994	0.619533532960623	0.211066551299667
gene_38233	7.73616764562724	7.72543049888541	9.66184188817117	9.53924655438107	7.73079907225632	9.60054422127612	8.6990047668992	8.63233852663324	-0.01073714674183	-0.122595333790095	1.8697451490198	-0.0666662402659615	0.606985607315444	0.207187481504063
gene_90607	7.73329787070564	7.73798682832243	9.70479300738404	9.6769059505293	7.73564234951403	9.69084947895667	8.71904543904484	8.70744638942587	0.00468895761679544	-0.0278870568547429	1.95520712944264	-0.0115990496189724	0.605370554934687	0.204296089990966
gene_111316	7.5152688682009	7.5669679284274	9.26837042063788	9.28429573100419	7.54111839831415	9.27633307582103	8.39181964441939	8.42563182971579	0.0516990602264986	0.0159253103663026	1.73521467750689	0.0338121852963997	0.669081852722484	0.22437723937645
gene_19195	7.73576435022681	7.64461555233222	8.77528324011297	8.9722331979125	7.69018995127951	8.87375821901274	8.25552379516989	8.30842437512236	-0.0911487978945944	0.196949957799523	1.18356826773322	0.0529005799524658	0.620478391189918	0.259942269315231
gene_103384	7.60559473427087	7.49567059278552	9.4979153514215	9.27913388579159	7.55063266352819	9.38852461860655	8.55175504284618	8.38740223928855	-0.109924141485348	-0.218781465629908	1.83789195507835	-0.164352803557628	0.666042132443156	0.223325725972107
gene_80771	7.69373780301575	7.72960195341302	9.66665165097296	9.65968872502123	7.71166987821439	9.66317018799709	8.68019472699435	8.69464533921713	0.0358641503972734	-0.00696292595173098	1.9515003097827	0.0144506122227721	0.613352497153412	0.204897438327025
gene_112938	7.69735826498806	7.77819339551341	9.57207901795569	9.65378459530521	7.73777583025074	9.61293180663045	8.63471864147188	8.71598899540931	0.0808351305253483	0.0817055773495259	1.87515597637971	0.0812703539374358	0.604658735687439	0.206627135678478
gene_21290	7.69239655650459	7.6067688225094	9.43379210370831	9.47287064701844	7.649582689507	9.45333137536338	8.56309433010645	8.53981973476392	-0.0856277339951923	0.0390785433101293	1.80374868585638	-0.0232745953425315	0.633878915864069	0.218224977764974
gene_40499	7.72826410576185	7.72507353216479	9.73450682176733	9.61289475335927	7.72666881896332	9.6737007875633	8.73138546376459	8.66898414276203	-0.00319057359706676	-0.121612068408064	1.94703196859998	-0.0624013210025645	0.608361932855827	0.204640515306093
gene_83567	7.69544780683756	7.69930733551707	9.74094679645557	9.64546959248129	7.69737757117731	9.69320819446843	8.71819730164656	8.67238846399918	0.00385952867951023	-0.0954772039742853	1.99583062329112	-0.0458088376473871	0.618096731582284	0.204255699325108
gene_118420	7.71785920410129	7.67598365874321	9.36968200437747	9.44438134427694	7.69692143142225	9.40703167432721	8.54377060423938	8.56018250151008	-0.0418755453580841	0.0746993398994746	1.71011024290496	0.0164118972706966	0.618247960806168	0.22235181776375
gene_63513	7.72969485444964	7.60939273216297	9.51294365020556	9.69319552415156	7.6695437933063	9.60306958717856	8.6213192523276	8.65129412815726	-0.120302122286671	0.180251873946	1.93352579387225	0.0299748758296658	0.627303527916667	0.207068817663248
gene_107691	7.73168106585327	7.60466549953942	9.67931375937537	9.64814743110815	7.66817328269635	9.66373059524176	8.70549741261432	8.62640646532379	-0.127015566313851	-0.0311663282672203	1.99555731254541	-0.0790909472905348	0.627755728401814	0.204882875469504
gene_38568	7.56164070189589	7.64027089893899	8.84083316324846	9.04962931678318	7.60095580041744	8.94523124001582	8.20123693257218	8.34495010786109	0.0786301970430987	0.20879615353472	1.34427543959838	0.14371317528891	0.64979624012413	0.244719621381002
gene_116481	7.74710186482694	7.69305688936598	9.62675485856015	9.59173817037239	7.72007937709646	9.60924651446627	8.68692836169354	8.64239752986919	-0.054044975460954	-0.0350166881877563	1.88916713736981	-0.0445308318243569	0.610555888096974	0.206788148984074
gene_115850	7.63857353775748	7.58894297409092	9.57812284564038	9.51110004169142	7.6137582559242	9.5446114436659	8.60834819169893	8.55002150789117	-0.0496305636665566	-0.0670228039489675	1.9308531877417	-0.0583266838077616	0.645620104562612	0.21041286608508
gene_75994	7.74122015321905	7.70616561833541	9.55835060226724	9.75930603901558	7.72369288577723	9.65882832064141	8.64978537774314	8.7327358286755	-0.0350545348836375	0.200955436748341	1.93513543486418	0.0829504509323531	0.609353052343949	0.205013696839619
gene_89288	7.62917723428625	7.69924139667369	9.4158814739373	9.64631013955172	7.66420931547997	9.53109580674451	8.52252935411178	8.6727757681127	0.0700641623874336	0.230428665614424	1.86688649126454	0.150246414000929	0.629063030984774	0.211367551896547
gene_114075	7.7896248608256	7.77551382769749	9.78109946137716	9.77286126521114	7.78256934426154	9.77698036329415	8.78536216110138	8.77418754645431	-0.0141110331281133	-0.0082381961660225	1.99441101903261	-0.0111746146470679	0.58966131820929	0.203796707196683
gene_82588	7.58398205808138	7.60622733746475	9.54875536829548	9.6062200341932	7.59510469777307	9.57748770124434	8.56636871318843	8.60622368582898	0.0222452793833785	0.0574646658977134	1.98238300347128	0.0398549726405459	0.651699565187536	0.20837736034177
gene_2715	7.60487059541603	7.74516653269847	9.71633022457564	9.61241752671298	7.67501856405725	9.66437387564431	8.66060040999583	8.67879202970573	0.140295937282445	-0.103912697862658	1.98935531158706	0.0181916197098921	0.625496050599281	0.204866283307363
gene_116317	7.72497479808174	7.68968075328111	9.45193776344809	9.51883527317001	7.70732777568143	9.48538651830905	8.58845628076491	8.60425801322556	-0.0352940448006249	0.0668975097219207	1.77805874262762	0.0158017324606483	0.614794998768397	0.215114655748267
gene_41418	7.76976765712834	7.78533883546448	9.63016849417888	9.69308556428578	7.77755324629641	9.66162702923233	8.69996807565361	8.73921219987513	0.015571178336141	0.0629170701068951	1.88407378293592	0.0392441242215185	0.591345615940769	0.204938061157809
gene_45307	7.75109714084946	7.65315895318489	9.64807252874667	9.71537168865782	7.70212804701717	9.68172210870225	8.69958483479807	8.68426532092136	-0.0979381876645666	0.0672991599111512	1.97959406168507	-0.0153195138767082	0.616521074588604	0.204468181548783
gene_118297	7.57613590065568	7.64713763188281	9.26811310975349	9.21376258873915	7.61163676626924	9.24093784924632	8.42212450520459	8.43045011031098	0.0710017312271347	-0.0543505210143405	1.62930108297708	0.00832560510639624	0.646312930005418	0.224077342719428
gene_65275	7.6361339980194	7.66542590866667	9.63243507019372	9.51491978116384	7.65077995334304	9.57367742567878	8.63428453410656	8.59017284491526	0.0292919106472702	-0.117515289029884	1.92289747233574	-0.0441116891913058	0.633485184053109	0.208592684235563
gene_88495	7.75602380067217	7.66683212211209	9.36131472381346	9.24916509605425	7.71142796139213	9.30523990993385	8.55866926224282	8.45799860908317	-0.0891916785600797	-0.112149627759214	1.59381194854172	-0.100670653159648	0.61343289164354	0.224574188148432
gene_63720	7.74781787062986	7.71585542820694	9.7483623003203	9.66758976962628	7.7318366494184	9.70797603497329	8.74809008547508	8.69172259891661	-0.0319624424229223	-0.0807725306940199	1.97613938555489	-0.0563674865584716	0.606639715976023	0.204039947318219
gene_60004	7.68260773634228	7.66041735424496	9.50570886197834	9.27408483559868	7.67151254529362	9.38989684878851	8.59415829916031	8.46725109492182	-0.0221903820973175	-0.231624026379656	1.71838430349489	-0.126907204238487	0.626653748592265	0.22326517352001
gene_25502	7.65907232696272	7.75614271684393	9.53252555226791	9.63180167840744	7.70760752190333	9.58216361533767	8.59579893961531	8.69397219762569	0.0970703898812157	0.099276126139527	1.87455609343435	0.0981732580103714	0.614702094118872	0.208120409032324
gene_74066	7.69320608546221	7.74179822898206	9.57414902190595	9.73032009360639	7.71750215722213	9.65223455775617	8.63367755368408	8.73605916129422	0.0485921435198451	0.15617107170044	1.93473240053403	0.102381607610143	0.611413351291204	0.205201969637825
gene_100529	7.68706363967614	7.80466299577801	9.6297529474325	9.48950463087119	7.74586331772707	9.55962878915184	8.65840829355432	8.6470838133246	0.117599356101862	-0.140248316561307	1.81376547142477	-0.011324480229721	0.601958300790057	0.209433025754605
gene_20984	7.63799589279677	7.62105466072514	9.61506576871722	9.58878936572826	7.62952527676096	9.60192756722274	8.626530830757	8.6049220132267	-0.0169412320716349	-0.0262764029889588	1.97240229046179	-0.0216088175302964	0.640462227026959	0.20712219739231
gene_22015	7.62358996796757	7.48791923900708	9.48249165374638	9.4134629699227	7.55575460348733	9.44797731183454	8.55304081085698	8.45069110446489	-0.135670728960493	-0.069028683823678	1.89222270834721	-0.102349706392086	0.664401505832835	0.218783458047569
gene_44085	7.62938329909708	7.65130352598145	9.61284398058871	9.56951355912879	7.64034341253926	9.59117876985875	8.62111363984289	8.61040854255512	0.0219202268843679	-0.0433304214599133	1.95083535731949	-0.010705097287774	0.636914470532973	0.207647548194631
gene_114181	7.73654628469998	7.62571359945195	9.64185706988961	9.71846847622571	7.68112994207597	9.68016277305766	8.68920167729479	8.67209103783883	-0.110832685248024	0.0766114063361041	1.99903283098169	-0.0171106394559608	0.623476383099012	0.204500123007647
gene_118202	7.7543185047453	7.69275462959881	9.64045716581499	9.67608496589036	7.72353656717206	9.65827106585268	8.69738783528015	8.68441979774459	-0.06156387514649	0.0356278000753747	1.93473449868062	-0.0129680375355576	0.609405100637931	0.205029059678473
gene_118582	7.73724023528605	7.66868302165895	9.69171068281776	9.67922696010221	7.7029616284725	9.68546882145999	8.71447545905191	8.67395499088058	-0.068557213627102	-0.0124837227155474	1.98250719298749	-0.0405204681713247	0.616244461865653	0.204394480091425
gene_94293	7.54114935240119	7.56079348480194	9.5970081649057	9.48244793572856	7.55097141860157	9.53972805031713	8.56907875865345	8.52162071026525	0.0196441324007584	-0.114560229177146	1.98875663171556	-0.0474580483881937	0.665933715563867	0.210749811188998
gene_110681	7.70109223163559	7.57555374436189	9.55841086932363	9.67963390230078	7.63832298799874	9.6190223858122	8.62975155047961	8.62759382333134	-0.125538487273697	0.121223032977149	1.98069939781346	-0.00215772714827267	0.637577597218988	0.206371504543868
gene_79086	7.71151483498958	7.64845237886613	9.6104080031356	9.73222356183204	7.67998360692786	9.67131578248382	8.66096141906259	8.69033797034909	-0.0630624561234425	0.121815558696438	1.99133217555596	0.0293765512864983	0.623855381225907	0.204695627337361
