b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc
gene_4407	7.40799334520182	7.38846049924087	9.22584432969206	9.01240002451525	7.39822692222134	9.11912217710365	8.31691883744694	8.20043026187806	-0.0195328459609483	-0.213444305176807	1.72089525488231	-0.116488575568876
gene_59050	7.35848935334989	7.49314288605841	9.21723554847342	9.28717319937193	7.42581611970415	9.25220437392267	8.28786245091165	8.39015804271517	0.134653532708522	0.0699376508985061	1.82638825421852	0.102295591803514
gene_97806	7.51903774866037	7.44518630107209	9.15022167837445	9.3492426871288	7.48211202486623	9.24973218275162	8.33462971351741	8.39721449410044	-0.0738514475882805	0.199021008754341	1.76762015788539	0.0625847805830304
gene_22568	7.41262868809603	7.5214448232632	9.32097684146484	9.4316326012111	7.46703675567962	9.37630472133797	8.36680276478044	8.47653871223715	0.108816135167165	0.110655759746253	1.90926796565835	0.109735947456709
gene_8490	7.16175315305904	7.05682411918637	8.98343231994106	9.16730811203448	7.1092886361227	9.07537021598777	8.07259273650005	8.11206611561043	-0.104929033872672	0.183875792093426	1.96608157986507	0.0394733791103778
gene_27599	7.4702114305213	7.51552762915247	9.40463264687533	9.29710307917479	7.49286952983688	9.35086786302506	8.43742203869832	8.40631535416363	0.0453161986311672	-0.107529567700544	1.85799833318818	-0.0311066845346879
gene_7675	7.46556209125535	7.38672162225597	9.09533945705076	9.24691256134148	7.42614185675566	9.17112600919612	8.28045077415305	8.31681709179873	-0.0788404689993776	0.151573104290721	1.74498415244046	0.0363663176456726
gene_68766	8.97191749065052	7.37639431425702	10.7140799428629	8.94660270575604	8.17415590245377	9.83034132430945	9.84299871675669	8.16149851000653	-1.5955231763935	-1.76747723710682	1.65618542185568	-1.68150020675016
gene_56697	7.41932888521372	7.4368925093022	9.31260592107574	9.43458050603979	7.42811069725796	9.37359321355776	8.36596740314473	8.43573650767099	0.0175636240884778	0.121974584964052	1.9454825162998	0.0697691045262641
gene_36408	7.5082583931203	7.44863770746429	9.16878155731745	9.27374184538657	7.47844805029229	9.22126170135201	8.33851997521888	8.36118977642543	-0.0596206856560135	0.104960288069122	1.74281365105972	0.022669801206554
gene_32713	7.53671168806276	7.56332490429695	9.38651838085965	9.38182993435576	7.55001829617985	9.3841741576077	8.46161503446121	8.47257741932635	0.0266132162341872	-0.00468844650389677	1.83415586142785	0.0109623848651452
gene_104902	7.48978499247046	8.92701219765561	9.31652126516576	11.0308185693255	8.20839859506303	10.1736699172456	8.40315312881811	9.97891538349053	1.43722720518515	1.7142973041597	1.96527132218258	1.57576225467242
gene_19465	7.31713853459503	7.3021021168498	9.27018111901824	9.34414433869027	7.30962032572241	9.30716272885426	8.29365982680664	8.32312322777003	-0.0150364177452316	0.073963219672029	1.99754240313184	0.0294634009633974
gene_100961	7.54874562731798	7.63907964291	9.46000708459483	9.58569652977569	7.59391263511399	9.52285180718526	8.5043763559564	8.61238808634284	0.090334015592016	0.125689445180862	1.92893917207127	0.108011730386439
gene_111068	7.62970557986694	7.52540160029579	9.54620859245579	9.45994705879626	7.57755359008137	9.50307782562603	8.58795708616136	8.49267432954603	-0.104303979571146	-0.0862615336595276	1.92552423554466	-0.0952827566153367
gene_75413	7.54091534569651	7.54531391473512	9.51332557956404	9.53671019282523	7.54311463021581	9.52501788619463	8.52712046263027	8.54101205378018	0.00439856903861102	0.0233846132611948	1.98190325597882	0.0138915911499033
gene_102815	7.59332169500979	7.57755983196539	9.57243655037957	9.51969071466852	7.58544076348759	9.54606363252405	8.58287912269468	8.54862527331696	-0.0157618630444043	-0.0527458357110451	1.96062286903646	-0.0342538493777251
gene_70640	7.6119417318498	7.55565676845137	9.51519019313092	9.46405971660447	7.58379925015059	9.48962495486769	8.56356596249036	8.50985824252792	-0.0562849633984266	-0.0511304765264509	1.9058257047171	-0.0537077199624392
gene_81370	7.62988705022449	9.00133247240869	9.41842102338278	10.8998977970224	8.31560976131659	10.1591594102026	8.52415403680364	9.95061513471555	1.3714454221842	1.48147677363963	1.84354964888601	1.42646109791191
gene_14850	7.59248618054786	7.62342457260128	9.16779649673123	9.10622869113385	7.60795537657457	9.13701259393254	8.38014133863954	8.36482663186757	0.0309383920534243	-0.061567805597381	1.52905721735797	-0.0153147067719779
gene_10220	7.62173215607802	9.05387521692526	9.53470841308166	11.0423009891188	8.33780368650164	10.2885047011002	8.57822028457984	10.048088103022	1.43214306084723	1.50759257603711	1.95070101459858	1.46986781844217
gene_10361	7.19609442953478	7.4234503537411	9.06682221506291	9.26716687591005	7.30977239163794	9.16699454548648	8.13145832229884	8.34530861482557	0.227355924206321	0.200344660847138	1.85722215384855	0.213850292526731
gene_116873	7.52889514013464	7.62822632358994	9.43240555320729	9.44611660232199	7.57856073186229	9.43926107776464	8.48065034667096	8.53717146295597	0.0993311834553037	0.0137110491147077	1.86070034590235	0.0565211162850048
gene_109742	7.6102109560878	7.5992615333245	9.47793432693706	9.6366540035523	7.60473624470615	9.55729416524468	8.54407264151243	8.6179577684384	-0.0109494227633027	0.158719676615238	1.95255792053853	0.0738851269259673
gene_75624	7.5937170788234	9.1312003834806	9.197460289259	11.0451001397245	8.362458731152	10.1212802144917	8.3955886840412	10.0881502616025	1.5374833046572	1.84763985046548	1.75882148333974	1.69256157756134
gene_99133	7.6769303748535	7.6909761367066	9.55661590772715	9.56436821208707	7.68395325578005	9.56049205990711	8.61677314129033	8.62767217439683	0.0140457618530938	0.00775230435991325	1.87653880412706	0.0108990331065044
gene_78108	7.46837822031843	7.57640202830259	9.35311029845929	9.32149488787345	7.52239012431051	9.33730259316637	8.41074425938886	8.44894845808802	0.10802380798416	-0.0316154105858431	1.81491246885585	0.038204198699157
gene_78139	7.63696299341084	7.66660553060415	9.16629267362297	9.35330880154629	7.65178426200749	9.25980073758463	8.4016278335169	8.50995716607522	0.0296425371933031	0.187016127923316	1.60801647557713	0.108329332558311
gene_48129	7.55038146027734	7.67378452606937	9.32855434072197	9.39259132119643	7.61208299317335	9.3605728309592	8.43946790049965	8.5331879236329	0.123403065792033	0.0640369804744569	1.74848983778585	0.093720023133244
gene_14511	7.67772744317409	7.70414369505391	9.69748246298954	9.48832985019941	7.690935569114	9.59290615659447	8.68760495308181	8.59623677262666	0.0264162518798177	-0.209152612790136	1.90197058748048	-0.0913681804551594
gene_2236	8.99932095749217	7.73469281074286	11.1819201521151	9.63036743632085	8.36700688411752	10.406143794218	10.0906205548036	8.68253012353186	-1.26462814674931	-1.55155271579423	2.03913691010045	-1.40809043127177
gene_4563	7.64390226425669	7.63146107251616	9.57062633807933	9.61105840935861	7.63768166838643	9.59084237371897	8.60726430116801	8.62125974093738	-0.0124411917405345	0.040432071279275	1.95316070533254	0.0139954397693689
gene_5643	7.39413258551491	8.9424678126061	9.13523551960305	11.0326961927195	8.16830019906051	10.0839658561613	8.26468405255898	9.9875820026628	1.54833522709119	1.89746067311645	1.91566565710077	1.72289795010382
gene_12422	7.74729439278803	7.54848203437999	9.49478734567901	9.57924362188981	7.64788821358401	9.53701548378441	8.62104086923352	8.5638628281349	-0.198812358408039	0.084456276210803	1.8891272702004	-0.0571780410986182
gene_103871	7.38139832730341	7.5257229364062	9.18870703276687	9.00196156956535	7.45356063185481	9.09533430116611	8.28505268003514	8.26384225298578	0.144324609102791	-0.186745463201518	1.6417736693113	-0.0212104270493629
gene_87782	7.09765553967216	8.88122102608744	9.2465649916109	10.7037723322052	7.9894382828798	9.97516866190806	8.17211026564153	9.79249667914633	1.78356548641528	1.45720734059432	1.98573037902826	1.6203864135048
gene_21130	7.69957045366066	7.60200915738559	9.47349395735653	9.61301792278378	7.65078980552313	9.54325594007016	8.5865322055086	8.60751354008468	-0.0975612962750789	0.139523965427246	1.89246613454703	0.020981334576085
gene_51680	8.93612623024652	7.68018287258261	11.1837021960164	9.5776250155104	8.30815455141457	10.3806636057634	10.0599142131315	8.62890394404651	-1.25594335766391	-1.60607718050598	2.07250905434883	-1.43101026908495
gene_63191	7.57027685940577	7.64827215091563	9.58574058485038	9.34831074780518	7.6092745051607	9.46702566632778	8.57800872212807	8.4982914493604	0.0779952915098621	-0.237429837045196	1.85775116116708	-0.0797172727676667
gene_80204	7.60823871393855	7.62151990337917	9.4380960486988	9.66957057787643	7.61487930865886	9.55383331328761	8.52316738131868	8.6455452406278	0.0132811894406171	0.231474529177627	1.93895400462875	0.122377859309122
gene_49320	7.66513673008645	7.66206574811757	9.40610416530904	9.45362648307489	7.66360123910201	9.42986532419196	8.53562044769775	8.55784611559623	-0.00307098196888145	0.0475223177658481	1.76626408508995	0.022225667898482
gene_28652	7.71749097887292	7.63471499991732	9.36520454301904	9.59508481778852	7.67610298939512	9.48014468040378	8.54134776094598	8.61489990885292	-0.0827759789555955	0.22988027476948	1.80404169100866	0.0735521479069412
gene_16194	7.64448107076175	7.65513987833146	9.54890867052428	9.73550907377434	7.6498104745466	9.64220887214931	8.59669487064301	8.6953244760529	0.0106588075697056	0.186600403250059	1.9923983976027	0.0986296054098812
gene_87248	7.29954038215494	7.41367332879804	8.58511390265562	8.52717070336959	7.35660685547649	8.5561423030126	7.94232714240528	7.97042201608382	0.114132946643104	-0.0579431992860275	1.19953544753611	0.0280948736785378
gene_88865	9.01801349934483	7.77015286407733	11.138491395724	9.68778983656792	8.39408318171108	10.4131406161459	10.0782524475344	8.72897135032262	-1.2478606352675	-1.45070155915606	2.01905743443487	-1.34928109721178
gene_69375	7.66518636355975	7.57893171852382	9.49860580944291	9.47829367159162	7.62205904104179	9.48844974051727	8.58189608650133	8.52861269505772	-0.0862546450359227	-0.0203121378512954	1.86639069947548	-0.0532833914436104
gene_92276	7.74421964840033	9.2318829429772	9.62969048978004	11.2106356257375	8.48805129568876	10.4201630577588	8.68695506909018	10.2212592843573	1.48766329457687	1.58094513595745	1.93211176207	1.53430421526716
gene_15294	7.617165118752	7.49000658875102	9.30029199334852	9.48034096967061	7.55358585375151	9.39031648150957	8.45872855605026	8.48517377921082	-0.127158530000981	0.180048976322089	1.83673062775806	0.0264452231605556
gene_102287	7.6460484852081	7.65239529235303	9.56909398513371	9.52533815840049	7.64922188878056	9.5472160717671	8.60757123517091	8.58886672537676	0.00634680714492752	-0.0437558267332179	1.89799418298654	-0.0187045097941443
gene_20722	7.60014235054562	7.73052714817634	9.36460473927689	9.46541776220096	7.66533474936098	9.41501125073892	8.48237354491126	8.59797245518865	0.130384797630722	0.100813022924061	1.74967650137794	0.115598910277392
gene_74470	7.71450009493213	7.7671715807768	9.76251482485224	9.69777612113436	7.74083583785447	9.7301454729933	8.73850745989219	8.73247385095558	0.0526714858446651	-0.0647387037178806	1.98930963513883	-0.0060336089366082
gene_25803	7.74695907554213	7.72307208624079	9.52950695174043	9.42365408600453	7.73501558089146	9.47658051887248	8.63823301364128	8.57336308612266	-0.0238869893013431	-0.105852865735905	1.74156493798102	-0.0648699275186235
gene_15120	7.46916714634736	7.56080885786845	9.46973244913311	9.53145595529957	7.51498800210791	9.50059420221634	8.46944979774024	8.54613240658401	0.0916417115210848	0.0617235061664534	1.98560620010843	0.0766826088437682
gene_52077	7.71529360526001	7.59154283793072	9.54086826858258	9.54367266417233	7.65341822159537	9.54227046637746	8.6280809369213	8.56760775105152	-0.123750767329294	0.00280439558974344	1.88885224478209	-0.0604731858697765
gene_18851	7.69310086459709	7.73712910178508	9.80622868866242	9.62010246344532	7.71511498319109	9.71316557605387	8.74966477662976	8.6786157826152	0.0440282371879839	-0.186126225217096	1.99805059286278	-0.0710489940145571
gene_67633	7.65765762086537	7.65807846018104	9.20501199448381	9.28854934460317	7.65786804052321	9.24678066954349	8.43133480767459	8.47331390239211	0.000420839315668609	0.0835373501193573	1.58891262902028	0.0419790947175116
gene_108889	7.72293874157002	7.65464794354852	9.66774159338382	9.68297764139032	7.68879334255927	9.67535961738707	8.69534016747692	8.66881279246942	-0.0682907980214926	0.0152360480065035	1.9865662748278	-0.0265273750074932
gene_64479	7.7316840803667	7.77546921572668	9.6391177509871	9.71913766726972	7.75357664804669	9.67912770912841	8.6854009156769	8.7473034414982	0.0437851353599799	0.0800199162826143	1.92555106108172	0.0619025258212975
gene_82873	9.15468785923319	7.51165996129895	11.0367718836973	9.49250964608088	8.33317391026607	10.2646407648891	10.0957298714653	8.50208480368991	-1.64302789793424	-1.54426223761644	1.93146685462303	-1.59364506777534
gene_35839	7.75378409191412	7.77491681866109	9.62415534558873	9.84281471932684	7.7643504552876	9.73348503245778	8.68896971875143	8.80886576899396	0.0211327267469645	0.218659373738102	1.96913457717018	0.119896050242534
gene_8273	7.70526717671913	9.14551881968707	9.60588344443758	11.4508011180938	8.4253929982031	10.5283422812657	8.65557531057835	10.2981599688905	1.44025164296794	1.84491767365626	2.10294928306261	1.6425846583121
gene_25869	7.81382302696956	7.61727958857882	9.69862793081765	9.69858553979764	7.71555130777419	9.69860673530764	8.75622547889361	8.65793256418823	-0.196543438390741	-4.23910200133548e-05	1.98305542753345	-0.0982929147053753
gene_55448	7.58979952529219	7.72287810501946	9.55451376286825	9.72637256260128	7.65633881515583	9.64044316273477	8.57215664408022	8.72462533381037	0.133078579727268	0.17185879973303	1.98410434757894	0.152468689730149
gene_80832	7.71307480414515	7.67241950881589	9.61789915677292	9.675386073924	7.69274715648052	9.64664261534846	8.66548698045903	8.67390279136995	-0.0406552953292554	0.0574869171510795	1.95389545886794	0.00841581091091292
gene_84218	7.62327247302128	7.75058648885271	9.63385768385957	9.69717673555406	7.686929480937	9.66551720970682	8.62856507844043	8.72388161220339	0.127314015831431	0.0633190516944904	1.97858772876982	0.0953165337629596
gene_54300	7.72868519300546	7.70067156495734	9.74840247705693	9.65192031931339	7.7146783789814	9.70016139818516	8.7385438350312	8.67629594213536	-0.028013628048126	-0.0964821577435373	1.98548301920376	-0.062247892895833
gene_6062	7.7054588293067	9.1433037265336	9.11887025428594	10.8051961857255	8.42438127792015	9.96203322000573	8.41216454179632	9.97424995612956	1.4378448972269	1.68632593143958	1.53765194208558	1.56208541433324
gene_70533	7.68653728686061	7.70514287630362	9.6065810331345	9.4619358972049	7.69584008158211	9.5342584651697	8.64655915999755	8.58353938675426	0.0186055894430082	-0.144645135929597	1.83841838358759	-0.063019773243294
gene_106261	7.76339014882546	7.73906320562859	9.67082426771861	9.59431983685125	7.75122667722703	9.63257205228493	8.71710720827204	8.66669152123992	-0.024326943196872	-0.0765044308673577	1.88134537505791	-0.0504156870321157
gene_44582	7.61018802631508	7.69069022198702	9.65603404511966	9.6356654540669	7.65043912415105	9.64584974959328	8.63311103571737	8.66317783802696	0.0805021956719374	-0.02036859105276	1.99541062544223	0.0300668023095891
gene_107545	7.80262560710293	7.69600460289608	9.36991854768782	9.52695690017294	7.7493151049995	9.44843772393038	8.58627207739537	8.61148075153451	-0.106621004206843	0.15703835248512	1.69912261893088	0.0252086741391384
gene_108674	7.76438811089026	7.70764685013701	9.65886308164818	9.63122605313473	7.73601748051363	9.64504456739146	8.71162559626922	8.66943645163587	-0.056741260753256	-0.027637028513448	1.90902708687782	-0.0421891446333529
gene_119034	7.68923616981029	7.65029716915217	9.66615038562366	9.59216065288415	7.66976666948123	9.62915551925391	8.67769327771698	8.62122891101816	-0.0389390006581234	-0.0739897327395092	1.95938884977268	-0.0564643666988154
gene_59599	7.76136838550871	7.72347223424503	9.63921309486361	9.84447210114815	7.74242030987687	9.74184259800588	8.70029074018616	8.78397216769659	-0.0378961512636877	0.205259006284541	1.99942228812901	0.0836814275104274
gene_110033	7.59557921473714	8.93314798819239	6.14801687745969	8.89840594118081	8.26436360146477	7.52321140932025	6.87179804609841	8.9157769646866	1.33756877345526	2.75038906372112	-0.741152192144516	2.04397891858819
gene_7543	7.76246442850803	7.7804115408841	9.61170511597531	9.43506118839822	7.77143798469606	9.52338315218677	8.68708477224167	8.60773636464116	0.0179471123760688	-0.176643927577086	1.7519451674907	-0.0793484076005075
gene_72490	7.39364870177445	7.57386173859563	9.2522572426429	9.16530263516755	7.48375522018504	9.20877993890522	8.32295297220868	8.36958218688159	0.180213036821176	-0.086954607475354	1.72502471872018	0.0466292146729099
gene_54997	7.6618693449991	9.30479155190028	9.53392923360771	11.2682187846693	8.48333044844969	10.4010740091385	8.5978992893034	10.2865051682848	1.64292220690117	1.73428955106163	1.91774356068883	1.6886058789814
gene_25064	7.67733067455752	7.75589301971844	9.59982401416364	9.74230854045017	7.71661184713798	9.6710662773069	8.63857734436058	8.74910078008431	0.0785623451609192	0.142484526286532	1.95445443016893	0.110523435723726
gene_81612	7.72489412837981	7.59380026677222	9.14244488867021	9.24121198568382	7.65934719757601	9.19182843717702	8.43366950852501	8.41750612622802	-0.131093861607591	0.0987670970136065	1.532481239601	-0.0161633822969911
gene_37665	7.66630003810317	7.73178912596996	9.5930775755439	9.78129276046658	7.69904458203656	9.68718516800524	8.62968880682353	8.75654094321827	0.0654890878667915	0.188215184922679	1.98814058596867	0.126852136394735
gene_73906	7.70214815876406	7.78115079511467	9.47118791094085	9.63224150534297	7.74164947693937	9.55171470814191	8.58666803485246	8.70669615022882	0.0790026363506104	0.161053594402118	1.81006523120254	0.120028115376366
gene_22264	7.73075433178992	7.6892817847838	9.65329602278861	9.72276183881185	7.71001805828686	9.68802893080023	8.69202517728926	8.70602181179783	-0.0414725470061112	0.0694658160232482	1.97801087251337	0.0139966345085689
gene_89672	9.15273357889921	7.67151157432983	11.2920428391614	9.56166241351063	8.41212257661452	10.426852626336	10.2223882090303	8.61658699392023	-1.48122200456938	-1.73038042565081	2.01473004972151	-1.6058012151101
gene_1384	7.78321053644828	9.14714733958247	9.30086000125477	10.8002692643495	8.46517893801538	10.0505646328021	8.54203526885153	9.97370830196599	1.36393680313419	1.49940926309473	1.58538569478676	1.43167303311446
gene_45507	7.70906640103363	7.69181669306628	9.68031020549866	9.66694866897728	7.70044154704996	9.67362943723797	8.69468830326614	8.67938268102178	-0.017249707967351	-0.0133615365213728	1.97318789018801	-0.0153056222443624
gene_94944	7.71850802759396	7.79871762406044	9.35870929610478	9.41362109080523	7.7586128258272	9.386165193455	8.53860866184937	8.60616935743284	0.080209596466486	0.0549117947004518	1.6275523676278	0.0675606955834684
gene_116626	7.75044181982963	7.80662098278323	9.76674051418662	9.72508736875701	7.77853140130643	9.74591394147181	8.75859116700812	8.76585417577012	0.0561791629536001	-0.0416531454296116	1.96738254016539	0.00726300876199559
gene_8004	7.46450990275982	7.57992728257867	9.09075787196951	9.22095872844797	7.52221859266924	9.15585830020874	8.27763388736466	8.40044300551332	0.115417379818855	0.13020085647846	1.63363970753949	0.122809118148657
gene_103300	7.7042623508593	7.77607870495867	9.68312766235966	9.67930422733157	7.74017052790898	9.68121594484561	8.69369500660948	8.72769146614512	0.071816354099373	-0.0038234350280888	1.94104541693663	0.0339964595356417
gene_69186	7.73203973133509	7.79069147438671	9.59852518403372	9.48650776638166	7.7613656028609	9.54251647520769	8.6652824576844	8.63859962038419	0.0586517430516267	-0.112017417652055	1.78115087234679	-0.0266828373002141
gene_37288	7.80966437279353	7.73914378923197	9.76779809843653	9.76309019967607	7.77440408101275	9.7654441490563	8.78873123561503	8.75111699445402	-0.070520583561561	-0.00470789876045608	1.99104006804355	-0.037614241161009
gene_41255	7.70645288601372	7.73319696724756	9.62086866867901	9.60010690062571	7.71982492663064	9.61048778465236	8.66366077734636	8.66665193393663	0.0267440812338373	-0.0207617680532977	1.89066285802172	0.00299115659027116
gene_117699	7.65921069446367	7.65226323931847	9.45284401807955	9.48062070730255	7.65573696689107	9.46673236269105	8.55602735627161	8.56644197331051	-0.00694745514519468	0.0277766892229998	1.81099539579998	0.0104146170389026
gene_1764	7.78342839078557	7.75075025302748	9.7532791304691	9.69802967011965	7.76708932190653	9.72565440029437	8.76835376062734	8.72438996157356	-0.0326781377580971	-0.0552494603494527	1.95856507838785	-0.043963799053774
gene_37609	7.61798481538402	7.67768329536035	9.60392613146486	9.42827122973712	7.64783405537218	9.51609868060099	8.61095547342444	8.55297726254873	0.0596984799763334	-0.175654901727746	1.86826462522881	-0.0579782108757065
gene_88168	7.6148592771897	9.1582489402807	9.3261195569802	11.0468852678125	8.3865541087352	10.1865024123963	8.47048941708495	10.1025671040466	1.543389663091	1.72076571083226	1.79994830366113	1.63207768696163
gene_110678	7.82634194890182	7.7068660630017	9.25346494920068	9.27379388772375	7.76660400595177	9.26362941846221	8.53990344905125	8.49032997536273	-0.11947588590012	0.0203289385230647	1.49702541251045	-0.0495734736885272
gene_101463	7.74271843818392	7.55211876674146	9.41140368087493	9.52116223793545	7.64741860246269	9.46628295940519	8.57706105952942	8.53664050233845	-0.190599671442455	0.109758557060516	1.8188643569425	-0.0404205571909682
gene_79627	7.71361344704937	7.70146136302106	9.55191814760743	9.55392873916592	7.70753740503522	9.55292344338667	8.6327657973284	8.62769505109349	-0.0121520840283136	0.00201059155849137	1.84538603835146	-0.00507074623491022
gene_38485	7.73707560227732	7.65452744301289	9.67072516085872	9.68481255883579	7.69580152264511	9.67776885984725	8.70390038156802	8.66967000092434	-0.082548159264431	0.0140873979770682	1.98196733720214	-0.034230380643681
gene_32220	7.74424827527811	7.7718880863994	9.70138654231836	9.59014876093601	7.75806818083876	9.64576765162718	8.72281740879824	8.6810184236677	0.0276398111212899	-0.111237781382354	1.88769947078843	-0.0417989851305318
gene_9688	7.70290444779907	7.81821215224805	9.73809014619026	9.72754769999128	7.76055830002356	9.73281892309077	8.72049729699467	8.77287992611967	0.115307704448985	-0.0105424461989827	1.97226062306721	0.0523826291250007
gene_82708	7.72465939086843	7.71685969138177	9.49610401833585	9.69823561969344	7.7207595411251	9.59716981901465	8.61038170460214	8.70754765553761	-0.00779969948666093	0.202131601357589	1.87641027788954	0.0971659509354659
gene_52940	7.70435311374812	7.61494888338645	9.09488029875489	9.27909143825902	7.65965099856728	9.18698586850695	8.3996167062515	8.44702016082273	-0.0894042303616676	0.184211139504129	1.52733486993967	0.0474034545712314
