b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc
gene_108568	7.56447005626134	7.55209802705283	9.29063129982406	9.51255148348677	7.55828404165709	9.40159139165542	8.4275506780427	8.5323247552698	-0.0123720292085148	0.221920183662709	1.84330734999833	0.104774077227097
gene_26542	9.05882124184093	7.55854318680388	11.0588136536214	9.63024014028113	8.30868221432241	10.3445268969513	10.0588174477312	8.59439166354251	-1.50027805503705	-1.4285735133403	2.03584468262888	-1.46442578418867
gene_186	7.51865521955393	7.59157234388478	9.20727802778045	9.19799563485744	7.55511378171935	9.20263683131895	8.36296662366719	8.39478398937111	0.0729171243308482	-0.00928239292300326	1.6475230495996	0.0318173657039225
gene_70994	7.49559508927792	7.54528350543812	8.9046956123512	8.90807520352726	7.52043929735802	8.90638540793923	8.20014535081456	8.22667935448269	0.0496884161602003	0.00337959117606523	1.38594611058121	0.0265340036681323
gene_34925	7.42497876200481	7.59213165957916	8.88649777668776	8.73357411474617	7.50855521079198	8.81003594571697	8.15573826934629	8.16285288716266	0.167152897574351	-0.152923661941598	1.30148073492498	0.00711461781637546
gene_314	7.46731292681204	8.92993477151972	9.06950565128583	10.8032468281117	8.19862384916588	9.93637623969878	8.26840928904893	9.86659079981573	1.46262184470768	1.7337411768259	1.7377523905329	1.59818151076679
gene_82223	7.64802586155376	7.59604575574952	9.59900562014229	9.53207061491164	7.62203580865164	9.56553811752697	8.62351574084803	8.56405818533058	-0.0519801058042475	-0.0669350052306523	1.94350230887533	-0.059457555517449
gene_82736	7.55539479165924	7.5058567221754	9.45548883638918	9.50582942089977	7.53062575691732	9.48065912864447	8.50544181402421	8.50584307153758	-0.0495380694838428	0.050340584510586	1.95003337172715	0.000401257513370723
gene_26933	7.57929518086283	7.55233738795545	9.32764951966963	9.11796400146987	7.56581628440914	9.22280676056975	8.45347235026623	8.33515069471266	-0.0269577929073801	-0.209685518199764	1.65699047616061	-0.118321655553574
gene_53726	7.63675326544053	7.64131098993994	9.55561815453956	9.67921399921179	7.63903212769023	9.61741607687567	8.59618570999004	8.66026249457586	0.00455772449941705	0.123595844672225	1.97838394918544	0.0640767845858203
gene_17177	7.48865497156413	7.68257452022462	9.42006451938135	9.66858127163579	7.58561474589438	9.54432289550857	8.45435974547274	8.67557789593021	0.193919548660499	0.248516752254433	1.95870814961419	0.221218150457467
gene_10573	7.61312979909916	9.00410579089306	9.26525187205151	11.0337330918051	8.30861779499611	10.1494924819283	8.43919083557534	10.0189194413491	1.3909759917939	1.76848121975361	1.84087468693221	1.57972860577375
gene_115491	7.58195636232956	7.50745188120613	9.52677142139413	9.55839525847108	7.54470412176785	9.5425833399326	8.55436389186184	8.53292356983861	-0.0745044811234239	0.0316238370769515	1.99787921816475	-0.0214403220232366
gene_7664	7.55815720323934	7.51634398792241	9.37402951524753	9.31379046249253	7.53725059558088	9.34390998887003	8.46609335924344	8.41506722520747	-0.0418132153169326	-0.0602390527550014	1.80665939328916	-0.0510261340359666
gene_58292	7.63736401283809	7.63547413092755	9.59077205759502	9.44203874600463	7.63641907188282	9.51640540179982	8.61406803521655	8.53875643846609	-0.00188988191054307	-0.148733311590384	1.87998632991701	-0.0753115967504634
gene_114800	7.68430682001693	7.64353193050716	9.33814898326706	9.37754623076687	7.66391937526204	9.35784760701696	8.51122790164199	8.51053908063701	-0.0407748895097679	0.0393972474998101	1.69392823175492	-0.0006888210049798
gene_62037	7.59789215724886	7.62671382322506	9.62482015901439	9.43774633289819	7.61230299023696	9.53128324595629	8.61135615813162	8.53223007806162	0.0288216659761984	-0.187073826116192	1.91898025571933	-0.0791260800699956
gene_23105	7.55285833119219	7.56442296537391	9.41606044585158	9.65093561690361	7.55864064828305	9.53349803137759	8.48445938852188	8.60767929113876	0.0115646341817257	0.234875171052028	1.97485738309454	0.123219902616876
gene_85531	7.58543524525545	7.54054536025995	9.47104087549962	9.48546708083349	7.5629903027577	9.47825397816656	8.52823806037754	8.51300622054672	-0.044889884995496	0.0144262053338711	1.91526367540886	-0.0152318398308129
gene_116856	7.53155327256467	7.59618915210757	9.39932668779685	9.60790340426195	7.56387121233612	9.5036150460294	8.46543998018076	8.60204627818476	0.0646358795428954	0.2085767164651	1.93974383369327	0.136606298003997
gene_24128	7.55456082669488	7.66947312722017	9.53793023445149	9.41911971314466	7.61201697695753	9.47852497379807	8.54624553057318	8.54429642018241	0.114912300525281	-0.118810521306823	1.86650799684055	-0.00194911039077006
gene_73318	7.56591739487559	7.63259436975813	9.40443180445994	9.45205029874745	7.59925588231686	9.42824105160369	8.48517459966776	8.54232233425279	0.0666769748825438	0.0476184942875051	1.82898516928683	0.0571477345850244
gene_62128	7.7568141452719	7.67343383036388	9.55945100409118	9.61754289334024	7.71512398781789	9.58849694871571	8.65813257468154	8.64548836185206	-0.0833803149080188	0.0580918892490683	1.87337296089782	-0.0126442128294748
gene_7686	7.55157652860523	7.58328730462516	9.485915942944	9.30898433358989	7.5674319166152	9.39745013826695	8.51874623577462	8.44613581910753	0.0317107760199278	-0.176931609354106	1.83001822165175	-0.0726104166670893
gene_107387	9.17133774217624	7.70902797084204	11.1229046139319	9.59365442339505	8.44018285650914	10.3582795186635	10.1471211780541	8.65134119711855	-1.4623097713342	-1.52925019053683	1.91809666215433	-1.49577998093551
gene_10793	7.54828614170309	7.62994598711599	9.55231180334899	9.54702615299438	7.58911606440954	9.54966897817169	8.55029897252604	8.58848607005519	0.0816598454129034	-0.00528565035461526	1.96055291376214	0.0381870975291427
gene_85758	7.44494956222511	7.31403417433664	8.77752592704367	8.79342746621553	7.37949186828087	8.7854766966296	8.11123774463439	8.05373082027608	-0.130915387888467	0.0159015391718604	1.40598482834873	-0.0575069243583037
gene_82760	7.63186898084895	7.44963594527737	9.22597802412968	9.05943806024637	7.54075246306316	9.14270804218803	8.42892350248932	8.25453700276187	-0.182233035571589	-0.166539963883308	1.60195557912487	-0.174386499727449
gene_40225	7.60754423756979	7.62613872058919	9.32315739232216	9.29369991184982	7.61684147907949	9.30842865208598	8.46535081494597	8.4599193162195	0.0185944830193927	-0.02945748047234	1.6915871730065	-0.00543149872647497
gene_53287	7.52614547223304	7.64132025192518	8.69263425460676	8.69067950205296	7.58373286207911	8.69165687832986	8.1093898634199	8.16599987698907	0.115174779692143	-0.00195475255379662	1.10792401625075	0.0566100135691734
gene_83903	7.70304263979039	7.65484634543825	9.52370149070185	9.65320914586914	7.67894449261432	9.5884553182855	8.61337206524612	8.65402774565369	-0.0481962943521443	0.129507655167295	1.90951082567118	0.0406556804075748
gene_67608	9.03584040940848	7.60107980868856	11.0620881013336	9.51135295022761	8.31846010904852	10.2867205257806	10.048964255371	8.55621637945809	-1.43476060071992	-1.55073515110599	1.96826041673209	-1.49274787591296
gene_4787	7.53671535525278	7.47699390667568	9.22220955905675	9.08805210733264	7.50685463096423	9.1551308331947	8.37946245715477	8.28252300700416	-0.0597214485770952	-0.134157451724111	1.64827620223047	-0.0969394501506038
gene_31797	7.71433601609426	7.69914987302379	9.70651722915821	9.69952793759486	7.70674294455903	9.70302258337653	8.71042662262624	8.69933890530933	-0.0151861430704683	-0.00698929156335026	1.99627963881751	-0.0110877173169097
gene_23475	9.05853894531992	7.63494002673594	11.1056364536865	9.77825382288766	8.34673948602793	10.4419451382871	10.0820876995032	8.7065969248118	-1.42359891858398	-1.32738263079886	2.09520565225916	-1.37549077469142
gene_3785	7.73715799710494	7.64815455215468	9.55886040690918	9.6598214095318	7.69265627462981	9.60934090822049	8.64800920200706	8.65398798084324	-0.0890034449502624	0.10096100262262	1.91668463359068	0.00597877883617848
gene_82287	7.60658709093695	7.7110698494451	9.65430094579046	9.65566473879601	7.65882847019103	9.65498284229323	8.63044401836371	8.68336729412055	0.104482758508148	0.00136379300554879	1.9961543721022	0.0529232757568483
gene_12964	7.57250967981324	7.720382300055	9.44135069659246	9.66396775899723	7.64644598993412	9.55265922779484	8.50693018820285	8.69217502952611	0.147872620241756	0.222617062404765	1.90621323786072	0.185244841323259
gene_62803	7.66798861917652	7.65607739457857	9.0540941364993	8.98702773438732	7.66203300687755	9.02056093544331	8.36104137783791	8.32155256448295	-0.0119112245979505	-0.0670664021119816	1.35852792856576	-0.039488813354966
gene_81849	7.68715187968206	8.98122384448411	9.60386716536646	11.117102338438	8.33418786208309	10.3604847519022	8.64550952252426	10.049163091461	1.29407196480205	1.51323517307149	2.02629688981912	1.40365356893677
gene_99839	7.68063959397521	9.04979395099893	9.59089640593816	11.1440794086687	8.36521677248707	10.3674879073035	8.63576799995668	10.0969366798338	1.36915435702372	1.55318300273059	2.00227113481638	1.46116867987716
gene_78898	7.62847776412993	7.68078574239474	9.26547353227395	9.17861960284539	7.65463175326233	9.22204656755967	8.44697564820194	8.42970267262006	0.0523079782648104	-0.0868539294285551	1.56741481429734	-0.0172729755818732
gene_45060	7.63838671161436	7.55442504288455	9.58278860317412	9.59752280105787	7.59640587724946	9.590155702116	8.61058765739424	8.57597392197121	-0.0839616687298044	0.0147341978837527	1.99374982486654	-0.0346137354230276
gene_76023	8.94670465684452	7.61575113265352	10.9297849633528	9.60112727598296	8.28122789474902	10.2654561196679	9.93824481009865	8.60843920431824	-1.330953524191	-1.32865768736982	1.98422822491885	-1.32980560578041
gene_7184	7.68882949699815	7.73218803152186	9.73301556969311	9.66358290936182	7.71050876426	9.69829923952746	8.71092253334563	8.69788547044184	0.0433585345237093	-0.0694326603312909	1.98779047526746	-0.0130370629037913
gene_63800	7.43795849022626	7.31761656117127	8.60174594516175	8.64156785895424	7.37778752569876	8.62165690205799	8.019852217694	7.97959221006275	-0.120341929054989	0.0398219137924976	1.24386937635923	-0.0402600076312449
gene_57859	9.03365159417136	7.64533546660757	11.0356074856605	9.4874585987329	8.33949353038947	10.2615330421967	10.0346295399159	8.56639703267024	-1.38831612756379	-1.54814888692759	1.92203951180723	-1.46823250724569
gene_65787	7.60203656921421	7.78411033297651	9.67657939265648	9.56194838911425	7.69307345109536	9.61926389088537	8.63930798093535	8.67302936104538	0.182073763762293	-0.114631003542225	1.92619043979001	0.033721380110034
gene_39024	9.04065188094551	7.61385917177417	11.0254634714235	9.38950384577056	8.32725552635984	10.207483658597	10.0330576761845	8.50168150877236	-1.42679270917134	-1.63595962565292	1.88022813223719	-1.53137616741213
gene_66770	7.71492852481185	7.53195939451514	9.66247320251585	9.57543362888169	7.6234439596635	9.61895341569877	8.68870086366385	8.55369651169842	-0.182969130296711	-0.0870395736341525	1.99550945603527	-0.135004351965431
gene_6190	7.7460914860276	7.72118184587767	9.35650865192127	9.38731009746892	7.73363666595263	9.37190937469509	8.55130006897444	8.55424597167329	-0.024909640149934	0.0308014455476489	1.63827270874246	0.00294590269885653
gene_79746	7.75113227934126	7.7699887784101	9.43476718450229	9.41017051001596	7.76056052887568	9.42246884725913	8.59294973192178	8.59007964421303	0.0188564990688382	-0.0245966744863289	1.66190831838345	-0.00287008770874486
gene_38849	7.65133900681225	7.70956581256605	9.67725848053875	9.65382245440601	7.68045240968915	9.66554046747238	8.6642987436755	8.68169413348603	0.0582268057537947	-0.0234360261327335	1.98508805778323	0.017395389810531
gene_20362	7.56718721705041	7.42643637409978	9.56141450144274	9.31220894103341	7.49681179557509	9.43681172123807	8.56430085924657	8.3693226575666	-0.140750842950625	-0.249205560409322	1.93999992566298	-0.194978201679975
gene_30149	7.73151448418072	7.71253298182074	9.64754666070325	9.41744688063694	7.72202373300073	9.53249677067009	8.68953057244198	8.56498993122884	-0.0189815023599822	-0.230099780066302	1.81047303766937	-0.124540641213143
gene_93282	7.69117493569902	7.7230715359659	9.51379845352151	9.6718241321325	7.70712323583246	9.592811292827	8.60248669461027	8.6974478340492	0.0318966002668759	0.15802567861099	1.88568805699454	0.0949611394389329
gene_74736	7.57038922994745	7.56856057567352	9.1193496237215	8.89119575666872	7.56947490281048	9.00527269019511	8.34486942683447	8.22987816617112	-0.00182865427392986	-0.228153867052784	1.43579778738463	-0.114991260663357
gene_60751	7.71280839774139	7.75945294012939	9.63721178835944	9.58772859870639	7.73613066893539	9.61247019353292	8.67501009305042	8.67359076941789	0.0466445423879955	-0.0494831896530528	1.87633952459752	-0.00141932363253083
gene_20019	7.62528428518281	9.25313063496974	9.48405817446435	10.879724823851	8.43920746007627	10.1818914991577	8.55467122982358	10.0664277294104	1.62784634978693	1.39566664938664	1.7426840390814	1.51175649958678
gene_37019	7.75678723338744	7.69651063859536	9.68725569334472	9.756171322849	7.7266489359914	9.72171350809686	8.72202146336608	8.72634098072218	-0.0602765947920751	0.0689156295042803	1.99506457210546	0.0043195173561017
gene_98720	7.75634508217255	7.68987234990039	9.6670400762259	9.57173634060009	7.72310871603647	9.61938820841299	8.71169257919922	8.63080434525024	-0.0664727322721639	-0.0953037356258104	1.89627949237653	-0.080888233948988
gene_28986	7.69093826271504	7.64187083586384	9.29223918271051	9.40945175900864	7.66640454928944	9.35084547085957	8.49158872271278	8.52566129743624	-0.049067426851205	0.117212576298122	1.68444092157014	0.03407257472346
gene_90768	9.28699075383579	7.69073120311922	11.1772366574082	9.74804758781788	8.4888609784775	10.462642122613	10.232113705622	8.71938939546855	-1.59625955071656	-1.42918906959034	1.97378114413554	-1.51272431015345
gene_114734	7.73139493944698	7.69552792876605	9.69090447896827	9.6550292931565	7.71346143410652	9.67296688606238	8.71114970920762	8.67527861096127	-0.0358670106809296	-0.0358751858117703	1.95950545195586	-0.0358710982463499
gene_89484	7.60381394739726	7.59988708610785	9.50160303547375	9.60522811673043	7.60185051675256	9.55341557610209	8.5527084914355	8.60255760141914	-0.00392686128941211	0.103625081256681	1.95156505934953	0.0498491099836329
gene_43404	7.7219692750006	9.12171033360507	9.69579115360411	11.1957209425603	8.42183980430284	10.4457560480822	8.70888021430236	10.1587156380827	1.39974105860447	1.49992978895618	2.02391624377937	1.44983542378033
gene_1056	7.71637770360605	7.67163061399151	9.18141753552006	9.36522204783881	7.69400415879878	9.27331979167943	8.44889761956305	8.51842633091515	-0.0447470896145417	0.18380451231875	1.57931563288066	0.0695287113521026
gene_100581	7.68810991048459	7.68330140568955	9.4736210347921	9.26968517824783	7.68570565808707	9.37165310651997	8.58086547263835	8.47649329196869	-0.0048085047950428	-0.203935856544277	1.68594744843289	-0.104372180669658
gene_87081	7.6998342303146	7.73877988085098	9.69465930444704	9.65109937133305	7.71930705558279	9.67287933789004	8.69724676738082	8.69493962609201	0.0389456505363786	-0.0435599331139915	1.95357228230726	-0.00230714128880649
gene_32116	8.9777673948416	7.70564405838596	10.9720055579208	9.49630762614836	8.34170572661378	10.2341565920346	9.97488647638121	8.60097584226716	-1.27212333645564	-1.47569793177246	1.8924508654208	-1.37391063411405
gene_70064	7.68931972345441	7.75430161090081	9.6857558510568	9.69755160856994	7.72181066717761	9.69165372981337	8.68753778725561	8.72592660973538	0.0649818874463985	0.011795757513136	1.96984306263576	0.038388822479769
gene_117796	7.80126385246175	7.61968485146699	9.71059414192694	9.70505586846522	7.71047435196437	9.70782500519608	8.75592899719434	8.66237035996611	-0.181579000994763	-0.00553827346171332	1.99735065323171	-0.093558637228238
gene_39539	7.70246701124421	7.71643709505574	9.65822989625999	9.71649328425875	7.70945205314997	9.68736159025937	8.6803484537521	8.71646518965724	0.0139700838115244	0.0582633879987622	1.97790953710939	0.0361167359051429
gene_100476	8.90979142041503	7.44425057989988	10.9634414292074	9.47499400992223	8.17702100015746	10.2192177195648	9.93661642481122	8.45962229491106	-1.46554084051514	-1.48844741928518	2.04219671940736	-1.47699412990016
gene_29307	7.70041302054653	7.76278423846945	9.67320088372347	9.66619649225893	7.73159862950799	9.6696986879912	8.686806952135	8.71449036536419	0.062371217922923	-0.00700439146453391	1.93810005848321	0.0276834132291945
gene_49530	7.73392200300264	7.69043722229548	9.57044337477443	9.53466519324525	7.71217961264906	9.55255428400984	8.65218268888854	8.61255120777037	-0.0434847807071614	-0.035778181529178	1.84037467136078	-0.0396314811181693
gene_41311	7.59010539502384	7.44694276113294	9.38905462083124	9.31920522952363	7.51852407807839	9.35412992517744	8.48958000792754	8.38307399532829	-0.143162633890903	-0.0698493913076117	1.83560584709905	-0.106506012599255
gene_3194	7.71138471748573	7.7779506929283	9.28662501521382	9.37435587789332	7.74466770520701	9.33049044655357	8.49900486634977	8.57615328541081	0.0665659754425727	0.0877308626795035	1.58582274134656	0.0771484190610376
gene_28725	7.68844958434205	7.66518685582614	9.73771868420746	9.55002712482244	7.6768182200841	9.64387290451495	8.71308413427476	8.60760699032429	-0.0232627285159133	-0.187691559385026	1.96705468443085	-0.10547714395047
gene_88755	7.60052631340989	7.63411404049485	9.64853745066879	9.58123631796898	7.61732017695237	9.61488688431888	8.62453188203934	8.60767517923191	0.0335877270849609	-0.0673011326998108	1.99756670736651	-0.0168567028074253
gene_68915	7.59794315490944	9.19860509090465	9.64412273548442	11.1821951234926	8.39827412290705	10.4131589294885	8.62103294519693	10.1904001071986	1.60066193599521	1.53807238800823	2.01488480658148	1.56936716200172
gene_71634	7.72634284239333	7.76504680891648	9.62921219124329	9.49292348348116	7.7456948256549	9.56106783736222	8.67777751681831	8.62898514619882	0.0387039665231503	-0.136288707762127	1.81537301170732	-0.0487923706194877
gene_87684	7.73556788952632	7.68879205105027	9.59958969214881	9.5353058432077	7.71217997028829	9.56744776767826	8.66757879083756	8.61204894712898	-0.0467758384760542	-0.0642838489411055	1.85526779738996	-0.0555298437085803
gene_112154	7.74363541799044	7.68321418319499	9.3943202746105	9.56951341903116	7.71342480059271	9.48191684682083	8.56897784630047	8.62636380111308	-0.0604212347954478	0.175193144420668	1.76849204622812	0.0573859548126094
gene_52149	7.69035414278229	7.64449321312607	9.61397379805417	9.60790028338227	7.66742367795418	9.61093704071823	8.65216397041823	8.62619674825417	-0.0458609296562136	-0.00607351467189865	1.94351336276405	-0.0259672221640574
gene_83668	7.74380170686196	7.78592575225593	9.67660829817869	9.72310057426932	7.76486372955895	9.699854436224	8.71020500252033	8.75451316326262	0.042124045393968	0.0464922760906248	1.93499070666506	0.0443081607422968
gene_43596	7.66050098832721	7.74667669804798	9.67334306738796	9.56575507922663	7.70358884318759	9.6195490733073	8.66692202785758	8.65621588863731	0.0861757097207692	-0.107587988161331	1.9159602301197	-0.0107061392202787
gene_91485	7.63274857246898	7.74228643216973	9.63742506450271	9.66825364875913	7.68751750231935	9.65283935663092	8.63508681848584	8.70527004046443	0.109537859700751	0.0308285842564207	1.96532185431156	0.070183221978585
gene_9615	9.21684360909088	7.73184199335954	11.2888089741395	9.64879887556287	8.47434280122521	10.4688039248512	10.2528262916152	8.69032043446121	-1.48500161573134	-1.6400100985766	1.99446112362596	-1.56250585715397
gene_43735	7.73350506554251	7.65222576990185	9.40633197443758	9.31991300553728	7.69286541772218	9.36312248998743	8.56991851999005	8.48606938771957	-0.0812792956406598	-0.0864189689003076	1.67025707226524	-0.0838491322704833
gene_102580	8.9041741911078	7.59577702872869	11.1537233778689	9.45187573979201	8.24997560991824	10.3027995588304	10.0289487844883	8.52382638426035	-1.30839716237911	-1.70184763807685	2.0528239489122	-1.50512240022798
gene_71889	7.80802255348352	7.73668172108399	9.66186743647158	9.65230384391974	7.77235213728375	9.65708564019566	8.73494499497755	8.69449278250187	-0.0713408323995282	-0.00956359255183337	1.88473350291191	-0.0404522124756799
gene_30186	7.66286379942999	7.72337962938466	9.42853514652614	9.19561886044332	7.69312171440733	9.31207700348473	8.54569947297807	8.45949924491399	0.0605158299546726	-0.232916286082823	1.61895528907741	-0.0862002280640759
gene_107459	7.74524506349531	7.71958177172511	9.24500700644795	9.40504133245897	7.73241341761021	9.32502416945346	8.49512603497163	8.56231155209204	-0.0256632917701989	0.16003432601102	1.59261075184325	0.067185517120409
gene_52663	7.53870679092859	9.07608616514741	9.36200220631724	11.0713080655158	8.307396478038	10.2166551359165	8.45035449862291	10.0736971153316	1.53737937421882	1.70930585919854	1.9092586578785	1.62334261670868
gene_2781	7.70971857216424	7.75045014399008	9.30977326990077	9.49199655042805	7.73008435807716	9.40088491016441	8.50974592103251	8.62122334720906	0.0407315718258383	0.182223280527275	1.67080055208725	0.111477426176556
gene_110670	7.73940917255932	7.61677757070538	8.97457882559137	9.13139339404733	7.67809337163235	9.05298610981935	8.35699399907535	8.37408548237636	-0.122631601853939	0.15681456845596	1.374892738187	0.0170914833010123
gene_18241	7.75864783634445	7.5231072660772	9.59235493162179	9.66314781215157	7.64087755121083	9.62775137188668	8.67550138398312	8.59312753911439	-0.235540570267244	0.0707928805297886	1.98687382067585	-0.0823738448687266
gene_82080	7.72585911620399	7.64360397114185	9.6648888281791	9.57268675975679	7.68473154367292	9.61878779396795	8.69537397219155	8.60814536544932	-0.0822551450621454	-0.0922020684223153	1.93405625029503	-0.0872286067422294
gene_53746	7.71494343617691	7.73280309604955	9.45183761389275	9.62734187723169	7.72387326611323	9.53958974556222	8.58339052503483	8.68007248664062	0.0178596598726424	0.175504263338942	1.815716479449	0.0966819616057926
gene_10050	9.1276556408549	7.72805241366365	11.2115970699294	9.72770367256081	8.42785402725928	10.4696503712451	10.1696263553922	8.72787804311223	-1.39960322719126	-1.48389339736859	2.04179634398583	-1.44174831227993
gene_51244	7.64828223488313	7.81404362532805	9.70364547167459	9.65636813915503	7.73116293010559	9.68000680541481	8.67596385327886	8.73520588224154	0.165761390444914	-0.0472773325195597	1.94884387530922	0.0592420289626769
gene_89578	7.75388721052288	7.71978073176763	9.68591218602835	9.50657586896232	7.73683397114525	9.59624402749534	8.71989969827562	8.61317830036497	-0.0341064787552536	-0.179336317066035	1.85941005635008	-0.106721397910643
