b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc
gene_42431	7.71593994276146	7.66960609487415	9.57116110146533	9.33502677925512	7.6927730188178	9.45309394036022	8.6435505221134	8.50231643706463	-0.0463338478873156	-0.236134322210212	1.76032092154242	-0.141234085048763
gene_37642	7.60454799576944	7.69135632017767	9.57205275205058	9.50289622136445	7.64795215797355	9.53747448670751	8.58830037391001	8.59712627077106	0.0868083244082287	-0.0691565306861328	1.88952232873396	0.00882589686104751
gene_75220	7.36205495801529	7.37319142678627	9.15476553087729	9.05134617112795	7.36762319240078	9.10305585100262	8.25841024444629	8.21226879895711	0.0111364687709825	-0.103419359749338	1.73543265860184	-0.0461414454891784
gene_92975	7.6200815244748	7.56835679055456	9.20345370474151	9.34870958535314	7.59421915751468	9.27608164504732	8.41176761460816	8.45853318795385	-0.0517247339202473	0.145255880611627	1.68186248753264	0.0467655733456898
gene_2743	7.74200913887798	7.61956327515518	9.60851072525431	9.73048701503764	7.68078620701658	9.66949887014597	8.67525993206614	8.67502514509641	-0.122445863722805	0.121976289783335	1.98871266312939	-0.000234786969734557
gene_40857	7.68495545971778	7.57128443256377	9.51885116535817	9.46591638075076	7.62811994614077	9.49238377305447	8.60190331253797	8.51860040665726	-0.113671027154011	-0.0529347846074053	1.86426382691369	-0.0833029058807089
gene_42733	7.60786485995853	7.59857764510982	9.26613669933384	9.38590315916891	7.60322125253417	9.32601992925138	8.43700077964618	8.49224040213937	-0.00928721484870376	0.119766459835072	1.7227986767172	0.0552396224931844
gene_45401	7.67937317552443	7.63802121266124	9.46373237858026	9.56969399831083	7.65869719409283	9.51671318844555	8.57155277705234	8.60385760548604	-0.0413519628631862	0.105961619730568	1.85801599435272	0.0323048284336913
gene_71414	9.09260266946509	7.70377725715696	11.1100712801444	9.50440102803669	8.39818996331102	10.3072361540905	10.1013369748047	8.60408914259682	-1.38882541230813	-1.60567025210766	1.9090461907795	-1.4972478322079
gene_13727	7.75989830633114	7.64810121518866	9.64792180072203	9.67202010016313	7.7039997607599	9.65997095044258	8.70391005352659	8.66006065767589	-0.111797091142481	0.0240982994410981	1.95597118968268	-0.0438493958506925
gene_34523	7.76030447776569	7.69529935469491	9.5458012743748	9.39094363473131	7.7278019162303	9.46837245455306	8.65305287607024	8.54312149471311	-0.0650051230707831	-0.154857639643485	1.74057053832276	-0.109931381357134
gene_44267	7.74299927551519	9.14270091439991	9.43984295512398	11.1919245990621	8.44285009495755	10.3158837770931	8.59142111531958	10.167312756731	1.39970163888472	1.75208164393817	1.87303368213551	1.57589164141145
gene_72534	7.7297835352921	7.69577465413537	9.13216475830056	9.20634340290336	7.71277909471373	9.16925408060196	8.43097414679633	8.45105902851937	-0.034008881156729	0.0741786446028048	1.45647498588823	0.0200848817230384
gene_102170	7.46691350570088	7.48674871779228	9.5746827420538	9.32516675811011	7.47683111174658	9.44992475008196	8.52079812387734	8.4059577379512	0.0198352120913974	-0.24951598394369	1.97309363833538	-0.114840385926147
gene_69705	7.70294752902028	8.96636599007616	9.66721125588366	11.2214676236573	8.33465675954822	10.4443394397705	8.68507939245197	10.0939168068667	1.26341846105587	1.55425636777367	2.10968268022227	1.40883741441477
gene_59722	7.75984098622721	7.7106125032399	9.60516513779413	9.39905326308355	7.73522674473356	9.50210920043884	8.68250306201067	8.55483288316173	-0.0492284829873109	-0.206111874710576	1.76688245570528	-0.127670178848943
gene_16820	7.68618612200894	7.59232812512423	9.64530082051875	9.53890162316285	7.63925712356658	9.5921012218408	8.66574347126384	8.56561487414354	-0.0938579968847044	-0.106399197355906	1.95284409827422	-0.100128597120305
gene_108500	7.67228439834453	7.71998659515371	9.37466261950762	9.49386978356329	7.69613549674912	9.43426620153546	8.52347350892608	8.6069281893585	0.0477021968091718	0.119207164055664	1.73813070478634	0.0834546804324177
gene_764	7.8018166168321	7.66032930916779	9.53488588290636	9.40845455020686	7.73107296299994	9.47167021655661	8.66835124986923	8.53439192968732	-0.141487307664314	-0.126431332699507	1.74059725355667	-0.13395932018191
gene_54621	7.80384221001244	7.78482877210559	9.76273915568535	9.80677451411059	7.79433549105902	9.78475683489797	8.7832906828489	8.79580164310809	-0.0190134379068496	0.0440353584252389	1.99042134383896	0.0125109602591937
gene_90278	7.69619116199034	7.69379149969072	9.67800409254143	9.64121154430954	7.69499133084053	9.65960781842549	8.68709762726588	8.66750152200013	-0.00239966229961297	-0.036792548231892	1.96461648758496	-0.0195961052657516
gene_92338	7.67250909701314	7.6540979875269	9.57265726491916	9.44951421897481	7.66330354227002	9.51108574194698	8.62258318096615	8.55180610325085	-0.0184111094862374	-0.123143045944357	1.84778219967696	-0.070777077715297
gene_117419	7.7319541476366	7.77868967598768	9.74968020090064	9.73700972006816	7.75532191181214	9.7433449604844	8.74081717426862	8.75784969802792	0.0467355283510784	-0.0126704808324813	1.98802304867226	0.0170325237592976
gene_62599	9.07120385983032	7.70075018425897	10.8952424007485	9.16213189836872	8.38597702204464	10.0286871495586	9.98322313028943	8.43144104131384	-1.37045367557136	-1.73311050237982	1.64271012751398	-1.55178208897559
gene_48515	7.69820655727591	7.72085068214199	9.61043083210502	9.47440012167174	7.70952861970895	9.54241547688838	8.65431869469047	8.59762540190687	0.0226441248660878	-0.136030710433287	1.83288685717943	-0.0566932927835992
gene_102429	7.7803056464483	7.66182656782077	9.63806110901457	9.73864834645684	7.72106610713454	9.68835472773571	8.70918337773144	8.70023745713881	-0.118479078627532	0.100587237442271	1.96728862060117	-0.00894592059263033
gene_91552	7.7719141311076	7.75998547401978	9.67462388658006	9.59515296909023	7.76594980256369	9.63488842783514	8.72326900884383	8.67756922155501	-0.011928657087811	-0.0794709174898234	1.86893862527145	-0.0456997872888181
gene_47656	9.19389888986413	7.72403676237894	11.0861135685637	9.53793372547808	8.45896782612154	10.3120236470209	10.1400062292139	8.63098524392851	-1.46986212748519	-1.54817984308561	1.85305582089935	-1.5090209852854
gene_30103	7.66962799959567	7.5886672340173	9.4094695132892	9.50478652258629	7.62914761680649	9.45712801793774	8.53954875644243	8.5467268783018	-0.0809607655783724	0.0953170092970925	1.82798040113126	0.0071781218593614
gene_56907	7.59226171686536	7.75579058132122	9.3811528339982	9.52846143771256	7.67402614909329	9.45480713585538	8.48670727543178	8.64212600951689	0.163528864455855	0.147308603714363	1.78078098676209	0.155418734085108
gene_44386	7.73414222977015	7.64258638736088	9.31171221747289	9.49098014058852	7.68836430856551	9.40134617903071	8.52292722362152	8.5667832639747	-0.0915558424092673	0.179267923115628	1.71298187046519	0.0438560403531802
gene_62384	7.74941369377224	7.6498001328572	9.36631118782819	9.51694782667879	7.69960691331472	9.44162950725349	8.55786244080021	8.583373979768	-0.0996135609150341	0.150636638850598	1.74202259393877	0.0255115389677822
gene_93657	7.78289861012995	7.77712896926112	9.70476795645759	9.73215044379872	7.78001378969553	9.71845920012815	8.74383328329377	8.75463970652992	-0.00576964086883258	0.0273824873411339	1.93844541043262	0.0108064232361524
gene_66227	7.69632089633279	7.7358748209134	9.12691707076034	9.24790342813631	7.7160978586231	9.18741024944833	8.41161898354656	8.49188912452486	0.0395539245806171	0.120986357375976	1.47131239082523	0.0802701409782962
gene_11892	7.57801989739484	7.55995943825715	9.54641193600866	9.42824688753317	7.56898966782599	9.48732941177092	8.56221591670175	8.49410316289516	-0.0180604591376881	-0.118165048475495	1.91833974394492	-0.0681127538065915
gene_39891	7.65240296105037	7.72877544917672	9.65513953735528	9.68274611842913	7.69058920511354	9.6689428278922	8.65377124920282	8.70576078380292	0.0763724881263492	0.0276065810738526	1.97835362277866	0.0519895346001
gene_76545	7.73311207812161	7.79137520000355	9.78116928258253	9.71572331140058	7.76224363906258	9.74844629699156	8.75714068035207	8.75354925570206	0.0582631218819438	-0.0654459711819548	1.98620265792898	-0.00359142465000595
gene_5711	7.70609673438147	7.68452884700234	9.60909212010191	9.53943134037698	7.6953127906919	9.57426173023945	8.65759442724169	8.61198009368966	-0.0215678873791347	-0.0696607797249342	1.87894893954754	-0.0456143335520327
gene_104439	7.66388540401432	7.70967124209942	9.70553320965822	9.63858926608476	7.68677832305687	9.67206123787149	8.68470930683627	8.67413025409209	0.0457858380850995	-0.0669439435734684	1.98528291481462	-0.0105790527441822
gene_22420	7.74804704188375	7.75532073331805	9.64591247338384	9.70189707571655	7.7516838876009	9.67390477455019	8.69697975763379	8.7286089045173	0.00727369143430057	0.0559846023327104	1.92222088694929	0.031629146883505
gene_17859	7.68743227920213	7.61368099834247	9.38748639481506	9.38116033280688	7.6505566387723	9.38432336381097	8.53745933700859	8.49742066557467	-0.0737512808596659	-0.0063260620081742	1.73376672503867	-0.0400386714339209
gene_6184	7.71475450105002	7.66548375372562	9.52389804875292	9.33087074398883	7.69011912738782	9.42738439637087	8.61932627490147	8.49817724885723	-0.0492707473243961	-0.193027304764088	1.73726526898305	-0.121149026044243
gene_40922	7.71328910475695	7.75573353453693	9.01091957951725	9.15545635794975	7.73451131964694	9.0831879687335	8.3621043421371	8.45559494624334	0.0424444297799784	0.144536778432496	1.34867664908656	0.093490604106238
gene_83060	9.20896298317136	7.73260779329714	11.2484899965628	9.59002726597034	8.47078538823425	10.4192586312666	10.2287264898671	8.66131752963374	-1.47635518987422	-1.65846273059249	1.94847324303234	-1.56740896023335
gene_118718	7.78711046679852	7.7836196528076	9.62532213593741	9.69128796329934	7.78536505980306	9.65830504961838	8.70621630136797	8.73745380805347	-0.00349081399091844	0.0659658273619321	1.87293998981531	0.0312375066855068
gene_57652	9.22577214421823	7.73990644499219	11.2561502467524	9.70129177931812	8.48283929460521	10.4787210130353	10.2409611954853	8.72059911215515	-1.48586569922605	-1.55485846743432	1.99588171843008	-1.52036208333018
gene_38445	7.70604392024152	7.81296134781725	9.76226850753807	9.69900687702157	7.75950263402938	9.73063769227982	8.73415621388979	8.75598411241941	0.106917427575727	-0.0632616305164913	1.97113505825044	0.021827898529617
gene_43850	7.77560804687663	7.70668938392905	9.0375189773168	9.18470535555415	7.74114871540284	9.11111216643547	8.40656351209671	8.4456973697416	-0.0689186629475804	0.147186378237352	1.36996345103263	0.0391338576448863
gene_24414	7.57849763185702	7.71061601564003	9.51113656558041	9.41944767425658	7.64455682374852	9.4652921199185	8.54481709871871	8.56503184494831	0.132118383783016	-0.0916888913238214	1.82073529616997	0.0202147462295965
gene_38734	9.01251030210345	7.47244450639249	10.9811582995565	9.51579082439372	8.24247740424797	10.2484745619751	9.99683430083	8.4941176653931	-1.54006579571096	-1.46536747516283	2.00599715772716	-1.50271663543689
gene_46956	7.70949478614011	7.66718724617374	9.54516179800845	9.69333828375513	7.68834101615692	9.61925004088179	8.62732829207428	8.68026276496444	-0.0423075399663633	0.148176485746674	1.93090902472487	0.052934472890156
gene_14914	7.75238402715781	7.79383759354619	9.75743110258269	9.77838004556676	7.773110810352	9.76790557407472	8.75490756487025	8.78610881955647	0.0414535663883813	0.0209489429840684	1.99479476372273	0.0312012546862253
gene_85324	7.69036766670986	9.24262931418561	9.62978492991989	11.3642919865683	8.46649849044773	10.4970384582441	8.66007629831488	10.303460650377	1.55226164747574	1.73450705664845	2.03053996779638	1.6433843520621
gene_78485	7.77030347334919	7.78328851793725	9.75196286196271	9.65183804784723	7.77679599564322	9.70190045490497	8.76113316765595	8.71756328289224	0.0129850445880662	-0.100124814115485	1.92510445926175	-0.0435698847637109
gene_60882	7.68645551429713	7.55353394954795	9.33914293774797	9.38596865958125	7.61999473192254	9.36255579866461	8.51279922602255	8.4697513045646	-0.132921564749179	0.0468257218332759	1.74256106674207	-0.0430479214579513
gene_56206	7.7209851176009	9.17933780242536	9.69336774944412	11.2244391539716	8.45016146001313	10.4589034517079	8.70717643352251	10.2018884781985	1.45835268482446	1.53107140452748	2.00874199169473	1.49471204467597
gene_93794	9.32575160311083	7.74669960083696	11.2296096590137	9.71047990692116	8.5362256019739	10.4700447829674	10.2776806310623	8.72858975387906	-1.57905200227387	-1.51912975209257	1.93381918099355	-1.54909087718322
gene_60297	7.80752818473997	7.57930101197366	9.67074273981237	9.51444816978124	7.69341459835681	9.59259545479681	8.73913546227617	8.54687459087745	-0.228227172766307	-0.156294570031127	1.89918085643999	-0.192260871398718
gene_101852	7.7437028439823	7.63343717185082	9.55381470169885	9.71547056116362	7.68857000791656	9.63464263143124	8.64875877284057	8.67445386650722	-0.110265672131479	0.161655859464773	1.94607262351468	0.0256950936666467
gene_44358	7.75981111421173	7.70165037848844	9.64152784243312	9.73812086424955	7.73073074635008	9.68982435334133	8.70066947832242	8.71988562136899	-0.0581607357232894	0.0965930218164281	1.95909360699125	0.0192161430465685
gene_45350	7.77149424118952	7.79465290083473	9.75665526340296	9.74014436122959	7.78307357101212	9.74839981231627	8.76407475229624	8.76739863103215	0.0231586596452029	-0.016510902173378	1.96532624130415	0.00332387873591244
gene_59418	7.72915131866628	7.76196483699628	9.6551963147154	9.65595566960131	7.74555807783128	9.65557599215836	8.69217381669084	8.7089602532988	0.0328135183300082	0.000759354885907726	1.91001791432708	0.0167864366079566
gene_67935	7.74817579298455	7.7089254716916	9.62909674860038	9.66069588542726	7.72855063233808	9.64489631701382	8.68863627079246	8.68481067855943	-0.0392503212929478	0.031599136826884	1.91634568467574	-0.00382559223303147
gene_28416	7.75838842435814	7.81486808240495	9.82584149697242	9.66180299086575	7.78662825338155	9.74382224391908	8.79211496066528	8.73833553663535	0.0564796580468112	-0.164038506106673	1.95719399053754	-0.0537794240299316
gene_60942	7.68645087486356	7.73155154400786	9.60694379477843	9.64867471594574	7.70900120943571	9.62780925536208	8.646697334821	8.6901131299768	0.0451006691442961	0.0417309211673107	1.91880804592637	0.0434157951558021
gene_112712	7.74115951252749	7.72078170550095	9.60480698415221	9.60694329743134	7.73097060901422	9.60587514079178	8.67298324833985	8.66386250146615	-0.0203778070265441	0.00213631327913077	1.87490453177755	-0.00912074687370534
gene_103529	7.73712106986141	7.88614297034348	9.77239703750643	9.70199973385268	7.81163202010245	9.73719838567956	8.75475905368392	8.79407135209808	0.149021900482062	-0.0703973036537509	1.92556636557711	0.0393122984141563
gene_3166	7.73377514608893	7.78180759239821	9.36892708300838	9.40177721271274	7.75779136924357	9.38535214786056	8.55135111454866	8.59179240255547	0.0480324463092803	0.0328501297043537	1.62756077861699	0.0404412880068161
gene_36254	7.68880767682181	7.59965283742645	9.68610009651162	9.54946707116475	7.64423025712413	9.61778358383819	8.68745388666672	8.5745599542956	-0.089154839395361	-0.136633025346875	1.97355332671405	-0.112893932371119
gene_8226	9.16054549151332	7.7340678372116	11.1297164704101	9.81332594532427	8.44730666436246	10.4715212078672	10.1451309809617	8.77369689126793	-1.42647765430172	-1.31639052508586	2.02421454350474	-1.37143408969379
gene_13591	7.7443958411782	7.82335189398597	9.73898069309959	9.68110600381079	7.78387386758209	9.71004334845519	8.74168826713889	8.75222894889838	0.0789560528077766	-0.0578746892887949	1.9261694808731	0.0105406817594904
gene_35101	7.45799908130097	7.56049400673935	9.23706052637883	9.14625074109371	7.50924654402016	9.19165563373627	8.3475298038399	8.35337237391653	0.102494925438382	-0.0908097852851117	1.68240908971611	0.00584257007663425
gene_105075	7.76722289149651	7.586704906574	9.53895799551986	9.60663945400377	7.67696389903525	9.57279872476181	8.65309044350818	8.59667218028888	-0.180517984922506	0.0676814584839018	1.89583482572656	-0.0564182632193013
gene_119124	7.60172812100745	7.82821022693108	9.46388150861983	9.5794736395169	7.71496917396926	9.52167757406836	8.53280481481364	8.70384193322399	0.226482105923634	0.115592130897074	1.8067084000991	0.171037118410354
gene_56184	7.47743851542647	7.55467586011135	9.20426333986314	9.35289469685036	7.51605718776891	9.27857901835675	8.34085092764481	8.45378527848085	0.0772373446848782	0.148631356987222	1.76252183058785	0.112934350836049
gene_70285	7.65904298346262	7.81751028005232	9.70062099913237	9.72405712792865	7.73827663175747	9.71233906353051	8.6798319912975	8.77078370399049	0.158467296589703	0.0234361287962734	1.97406243177304	0.0909517126929877
gene_42917	7.73064953560013	9.08203738458374	9.64676630668365	11.1123222522729	8.40634346009194	10.3795442794783	8.68870792114189	10.0971798184283	1.35138784898361	1.46555594558922	1.97320081938632	1.40847189728642
gene_58029	7.74944693325004	7.71428257348827	9.49257080843642	9.29179197289768	7.73186475336916	9.39218139066705	8.62100887084323	8.50303727319298	-0.035164359761767	-0.200778835538738	1.6603166372979	-0.117971597650254
gene_46614	7.80523217930327	7.72160049938087	9.65677836161896	9.79108928206938	7.76341633934207	9.72393382184417	8.73100527046111	8.75634489072513	-0.0836316799224006	0.134310920450423	1.9605174825021	0.0253396202640115
gene_20148	9.11431261530763	7.69748436972833	11.0864323607653	9.47778773408333	8.40589849251798	10.2821100474243	10.1003724880365	8.58763605190583	-1.4168282455793	-1.60864462668199	1.87621155490634	-1.51273643613064
gene_52841	7.65761198493753	7.71907136686119	9.65382948060504	9.56435941169381	7.68834167589936	9.60909444614943	8.65572073277129	8.6417153892775	0.0614593819236555	-0.0894700689112327	1.92075277025007	-0.014005343493789
gene_14281	7.81006807916336	7.75493443823515	9.64918788792341	9.62403616215889	7.78250125869925	9.63661202504115	8.72962798354338	8.68948530019702	-0.0551336409282088	-0.0251517257645126	1.8541107663419	-0.0401426833463603
gene_21533	7.67632963152393	7.71478029146966	9.16091075353231	9.27044248699916	7.69555496149679	9.21567662026574	8.41862019252812	8.49261138923441	0.038450659945731	0.109531733466856	1.52012165876894	0.0739911967062934
