b1_g1_mean	b1_g2_mean	b2_g1_mean	b2_g2_mean	b1_mean	b2_mean	g1_mean	g2_mean	b1_groups_fc	b2_groups_fc	batch_fc	group_fc	b1_dispersion	b2_dispersion
gene_41114	7.46147405120586	7.49405452742447	9.18829782779777	9.14309982824619	7.47776428931517	9.16569882802198	8.32488593950182	8.31857717783533	0.0325804762186142	-0.0451979995515828	1.68793453870681	-0.0063087616664852	0.689060660324392	0.224279812509758
gene_53988	7.39213895591705	7.48048914269071	9.46595634222215	9.31191698669954	7.43631404930388	9.38893666446084	8.4290476490696	8.39620306469513	0.0883501867736669	-0.154039355522604	1.95262261515697	-0.0328445843744678	0.701881853606921	0.223307728291969
gene_116086	7.46854720998104	7.58532740735468	9.53338009644924	9.34269449515993	7.52693730866786	9.43803729580458	8.50096365321514	8.46401095125731	0.116780197373642	-0.190685601289308	1.91109998713672	-0.0369527019578317	0.673593615234599	0.219834787505359
gene_99935	7.53021572659638	7.58762910687931	9.57706829529965	9.48404300961889	7.55892241673785	9.53055565245927	8.55364201094801	8.5358360582491	0.0574133802829353	-0.0930252856807616	1.97163323572142	-0.0178059526989127	0.663385340127602	0.211407148971839
gene_46451	7.64020725610538	7.56419647118619	9.39212164356589	9.41073849782185	7.60220186364579	9.40143007069387	8.51616444983564	8.48746748450402	-0.0760107849191858	0.0186168542559582	1.79922820704808	-0.0286969653316138	0.649390418572449	0.222683795960616
gene_56850	7.19745471079094	7.2941336516443	8.86171835415951	8.87851744027587	7.24579418121762	8.87011789721769	8.02958653247522	8.08632554596009	0.096678940853363	0.0167990861163627	1.62432371600008	0.0567390134848615	0.758200515868848	0.260738200001814
gene_45210	7.54633694187174	7.64154148965129	8.83278114636896	8.65226884923242	7.59393921576152	8.74252499780069	8.18955904412035	8.14690516944186	0.095204547779546	-0.18051229713654	1.14858578203917	-0.0426538746784964	0.652078239291829	0.287800484635653
gene_87178	7.55616160260169	7.58042157613973	9.48489841649974	9.48109172506775	7.56829158937071	9.48299507078375	8.52053000955071	8.53075665060374	0.0242599735380464	-0.00380669143199341	1.91470348141304	0.010226641053027	0.660373344797189	0.21533291249914
gene_76987	7.59427605179649	7.43817661788728	9.24605612842461	9.28219342764842	7.51622633484188	9.26412477803652	8.42016609011055	8.36018502276785	-0.156099433909214	0.0361372992238067	1.74789844319463	-0.0599810673427026	0.676986229904892	0.224269421236109
gene_2507	7.45319327357208	7.47596233811219	9.40495388276813	9.27106952536542	7.46457780584214	9.33801170406678	8.42907357817011	8.3735159317388	0.0227690645401077	-0.133884357402717	1.87343389822464	-0.0555576464313052	0.693161088103308	0.22453269425551
gene_33413	7.58424147813351	7.68442639498987	9.66435705475285	9.54903685291762	7.63433393656169	9.60669695383523	8.62429926644318	8.61673162395374	0.100184916856361	-0.11532020183523	1.97236301727354	-0.00756764248943398	0.63888612617231	0.206902353205054
gene_5556	7.44904157808626	7.36941207903134	8.99362375167544	9.22353151157515	7.4092268285588	9.1085776316253	8.22133266488085	8.29647179530324	-0.0796294990549242	0.229907759899708	1.6993508030665	0.0751391304223912	0.710151945807633	0.226125796914284
gene_117559	7.44635653998296	7.61491648055195	9.33386555603867	9.38609149810115	7.53063651026746	9.35997852706991	8.39011104801082	8.50050398932655	0.168559940568986	0.0522259420624778	1.82934201680246	0.110392941315732	0.672418895983011	0.224224781189942
gene_105027	7.67766485486046	7.58902587073396	9.59848213899632	9.66474044182623	7.63334536279721	9.63161129041127	8.63807349692839	8.62688315628009	-0.0886389841265043	0.0662583028299082	1.99826592761406	-0.0111903406482963	0.639210259024196	0.205884022020172
gene_91307	7.63923211350083	7.61566320438873	9.36731504004819	9.19912830470331	7.62744765894478	9.28322167237575	8.50327357677451	8.40739575454602	-0.0235689091120932	-0.168186735344877	1.65577401343097	-0.095877822228486	0.6411427566291	0.224434654410083
gene_76476	7.61170202298835	7.52065415327304	9.63679142650222	9.45479445242303	7.56617808813069	9.54579293946263	8.62424672474529	8.48772430284803	-0.0910478697153128	-0.181996974079192	1.97961485133193	-0.136522421897252	0.661053647902209	0.210332700064491
gene_57612	7.64414955620042	7.52564167916333	9.52416947417907	9.48435560942998	7.58489561768188	9.50426254180452	8.58415951518975	8.50499864429665	-0.11850787703709	-0.039813864749096	1.91936692412264	-0.0791608708930944	0.655011485465629	0.213469678980303
gene_117943	7.71488261088882	7.68196170062033	9.62125241647398	9.53091388967595	7.69842215575458	9.57608315307496	8.6680675136814	8.60643779514814	-0.0329209102684924	-0.0903385267980283	1.87766099732039	-0.0616297185332595	0.617750365496715	0.208456111162815
gene_68692	7.71357348373404	7.63317635342016	9.46263113340228	9.4945159407693	7.6733749185771	9.47857353708579	8.58810230856816	8.56384614709473	-0.0803971303138749	0.031884807367021	1.80519861850869	-0.0242561614734278	0.626038874748375	0.215742292702842
gene_33390	7.6094545584528	7.59728869575267	9.23938597599005	9.17699484264303	7.60337162710274	9.20819040931654	8.42442026722143	8.38714176919785	-0.0121658627001233	-0.062391133347024	1.60481878221381	-0.0372784980235732	0.649009291664476	0.22394763300341
gene_63331	7.6533754646374	7.65215597151751	9.39912739958977	9.21830403329511	7.65276571807746	9.30871571644244	8.52625143211358	8.43523000240631	-0.00121949311988878	-0.180823366294661	1.65594999836498	-0.0910214297072756	0.632831959077426	0.224586945289246
gene_45845	7.63521182614164	7.6520388915218	9.56838481949706	9.32770326088809	7.64362535883172	9.44804404019257	8.60179832281935	8.48987107620495	0.0168270653801592	-0.240681558608969	1.80441868136085	-0.111927246614405	0.635836774822133	0.218776428939716
gene_102638	7.67059527963297	7.55854655624279	9.1018518965883	9.26688511225594	7.61457091793788	9.18436850442212	8.38622358811064	8.41271583424937	-0.112048723390175	0.16503321566764	1.56979758648424	0.0264922461387318	0.645354634863726	0.224045727791156
gene_90405	7.58646491443957	7.66575560207592	9.29111884998156	9.05742641819545	7.62611025825775	9.1742726340885	8.43879188221057	8.36159101013568	0.0792906876363437	-0.233692431786118	1.54816237583076	-0.0772008720748882	0.641580686043862	0.224153160665579
gene_94777	7.60514562981647	7.67071193236398	9.30425821543684	9.51566846146082	7.63792878109022	9.40996333844883	8.45470192262666	8.5931901969124	0.0655663025475146	0.211410246023979	1.77203455735861	0.138488274285747	0.637706951792958	0.22216431193379
gene_16554	7.71960277292422	7.59090644242561	9.45545903237492	9.50077371305884	7.65525460767491	9.47811637271688	8.58753090264957	8.54584007774223	-0.128696330498603	0.0453146806839193	1.82286176504197	-0.0416908249073416	0.632012900699894	0.21578505364276
gene_10055	7.66730857029929	7.65316137184813	9.50874260441769	9.47186103827808	7.66023497107371	9.49030182134788	8.58802558735849	8.5625112050631	-0.014147198451159	-0.0368815661396074	1.83006685027417	-0.0255143822953823	0.630372841501317	0.214673022549731
gene_98885	7.06551037651971	6.95570082602308	8.98781024940907	8.84504409511363	7.01060560127139	8.91642717226135	8.02666031296439	7.90037246056835	-0.109809550496626	-0.142766154295442	1.90582157098995	-0.126287852396033	0.821693432983888	0.25046600899049
gene_74246	7.46645716520895	7.59908212673365	9.4535771547379	9.46999961656213	7.5327696459713	9.46178838565002	8.46001715997343	8.53454087164789	0.132624961524703	0.0164224618242308	1.92901873967871	0.0745237116744679	0.671740792038082	0.217365571288211
gene_115680	7.64297273685463	7.77159415922769	9.70077892008375	9.69007547567936	7.70728344804116	9.69542719788155	8.67187582846919	8.73083481745352	0.128621422373062	-0.0107034444043954	1.9881437498404	0.0589589889843332	0.614809719737208	0.204219211460076
gene_103587	7.53212734625088	7.41477481471456	9.08652147781787	9.23937109383927	7.47345108048272	9.16294628582857	8.30932441203437	8.32707295427691	-0.117352531536317	0.152849616021403	1.68949520534585	0.0177485422425434	0.690404096723145	0.224327801420333
gene_104239	7.5747055518895	7.62561869793861	9.20863969861726	9.33248118831334	7.60016212491405	9.2705604434653	8.39167262525338	8.47904994312597	0.0509131460491066	0.12384148969608	1.67039831855125	0.0873773178725941	0.650054637924262	0.224326748771644
gene_88196	7.52418957336433	7.53461046823988	9.42687910903383	9.46941832757597	7.5294000208021	9.4481487183049	8.47553434119908	8.50201439790792	0.0104208948755495	0.0425392185421334	1.9187486975028	0.0264800567088415	0.672811728456064	0.218765405731067
gene_69262	7.42857114700313	7.41042200545367	9.45799420033751	9.31221420497447	7.4194965762284	9.38510420265599	8.44328267367032	8.36131810521407	-0.0181491415494675	-0.145779995363045	1.96560762642759	-0.0819645684562573	0.707026591960106	0.223469105639468
gene_76101	7.72605675234669	7.58485316941416	9.17567734984531	9.17656889214273	7.65545496088042	9.17612312099402	8.450867051096	8.38071103077844	-0.141203582932529	0.000891542297415171	1.5206681601136	-0.0701560203175582	0.631946951436607	0.224130197494758
gene_26432	7.75544366431906	7.6091362667087	9.42206499380686	9.35648573038339	7.68228996551388	9.38927536209512	8.58875432906296	8.48281099854604	-0.146307397610359	-0.0655792634234711	1.70698539658124	-0.105943330516915	0.623092783925355	0.223292815931767
gene_58406	7.67481823409031	7.64125717354282	9.63332344929172	9.38658945523124	7.65803770381657	9.50995645226148	8.65407084169101	8.51392331438703	-0.0335610605474832	-0.246733994060472	1.85191874844492	-0.140147527303977	0.63109659189761	0.213000499945444
gene_60871	7.74051323864654	7.66854070042955	9.68672338220762	9.64208839651081	7.70452696953805	9.66440588935922	8.71361831042708	8.65531454847018	-0.0719725382169933	-0.0446349856968116	1.95987891982117	-0.0583037619569016	0.615724922529472	0.204865461042012
gene_50464	7.67734172581102	7.67781018297317	9.47006917503136	9.54841612305249	7.6775759543921	9.50924264904193	8.57370545042119	8.61311315301283	0.000468457162145164	0.0783469480211334	1.83166669464983	0.0394077025916406	0.624651150617285	0.213058632607021
gene_62609	7.64988010877445	7.62097395724505	9.31310364051306	9.37347384012911	7.63542703300975	9.34328874032109	8.48149187464376	8.49722389868708	-0.0289061515293927	0.0603701996160471	1.70786170731134	0.0157320240433254	0.63852765345079	0.224483595734178
gene_14164	7.55697903774109	7.67951024536717	9.22565956070129	9.25238458476289	7.61824464155413	9.23902207273209	8.39131929922119	8.46594741506503	0.122531207626078	0.0267250240615962	1.62077743117796	0.0746281158438382	0.644154037192199	0.224063897500102
gene_35622	7.66826832751294	7.66611128291613	9.5362310987079	9.39000773903213	7.66718980521453	9.46311941887001	8.60224971311042	8.52805951097413	-0.00215704459681909	-0.146223359675776	1.79592961365548	-0.0741902021362968	0.62808016049726	0.21723284695134
gene_91804	7.64436478832471	7.66700367110892	9.37854866738886	9.40825010102524	7.65568422971682	9.39339938420705	8.51145672785679	8.53762688606708	0.0226388827842143	0.0297014336363741	1.73771515449023	0.0261701582102933	0.631871481265327	0.223102526040127
gene_48766	7.74476960656283	7.60882496356271	9.1108173815404	9.08897145686047	7.67679728506277	9.09989441920044	8.42779349405162	8.34889821021159	-0.135944643000123	-0.0218459246799263	1.42309713413767	-0.0788952838400245	0.624908443515432	0.226582136012847
gene_111506	7.63828695354966	7.60730915556814	9.49393800461877	9.69072486727953	7.6227980545589	9.59233143594915	8.56611247908422	8.64901701142383	-0.0309777979815244	0.196786862660755	1.96953338139025	0.0829045323396134	0.642664787575537	0.207589217597624
gene_78017	7.63559960382186	7.74879860021905	9.61474732243367	9.56784078164511	7.69219910202045	9.59129405203939	8.62517346312776	8.65831969093208	0.113198996397194	-0.0469065407885552	1.89909495001894	0.0331462278043198	0.619812935066613	0.207641692699966
gene_97769	7.67376252475848	7.70898497860824	9.67215649043911	9.68656675953677	7.69137375168336	9.67936162498794	8.67295950759879	8.6977758690725	0.0352224538497552	0.0144102690976595	1.98798787330458	0.0248163614737074	0.620086328634179	0.204516825086629
gene_90761	7.54647716177298	7.48731063660124	9.29112063021828	9.39837851971257	7.51689389918711	9.34474957496542	8.41879889599563	8.44284457815691	-0.0591665251717384	0.107257889494296	1.82785567577831	0.0240456821612778	0.676775165676407	0.224467426533697
gene_116791	7.64433261745412	7.57148459745557	9.50952774597223	9.38821632026806	7.60790860745485	9.44887203312015	8.57693018171318	8.47985045886182	-0.0728480199985579	-0.121311425704169	1.8409634256653	-0.0970797228513636	0.647529768775506	0.218689353126827
gene_96314	7.71412132412115	7.74905639888153	9.49330792810346	9.57990387533899	7.73158886150134	9.53660590172123	8.60371462611231	8.66448013711026	0.0349350747603747	0.0865959472355335	1.80501704021988	0.060765510997955	0.60672232472387	0.210969969573607
gene_87168	7.63324071683884	7.57106488146621	9.54206867741551	9.44487722584563	7.60215279915252	9.49347295163057	8.58765469712717	8.50797105365592	-0.0621758353726243	-0.0971914515698735	1.89132015247805	-0.0796836434712489	0.649406401261199	0.214393069366581
gene_93291	7.70354068361756	7.65764241533355	9.5860434336787	9.45795561861402	7.68059154947556	9.52199952614636	8.64479205864813	8.55779901697379	-0.0458982682840068	-0.128087815064681	1.8414079766708	-0.0869930416743436	0.62365439419836	0.212049228350356
gene_59034	7.64831274011643	7.7161519313144	8.72174855978743	8.7729740570367	7.68223233571541	8.74736130841206	8.18503064995193	8.24456299417555	0.0678391911979679	0.0512254972492787	1.06512897269665	0.0595323442236246	0.623111842867174	0.286770152373381
gene_80050	7.69051562371755	7.73623713028877	9.6757704788654	9.42577963583791	7.71337637700316	9.55077505735166	8.68314305129147	8.58100838306334	0.0457215065712218	-0.24999084302749	1.8373986803485	-0.102134668228134	0.612785299576149	0.210000448976584
gene_86578	7.68061607378704	7.74842109727174	9.70178120767445	9.71174219783935	7.71451858552939	9.7067617027569	8.69119864073074	8.73008164755554	0.0678050234847003	0.00996099016490248	1.99224311722751	0.0388830068248023	0.612405571028798	0.204055311631677
gene_42993	7.66665913832265	7.66181209408638	9.22956032600638	9.19445179267507	7.66423561620452	9.21200605934073	8.44810973216452	8.42813194338073	-0.00484704423627047	-0.035108533331309	1.54777044313621	-0.0199777887837893	0.629054360092746	0.223949345096122
gene_111740	7.80597058046404	7.73184670056424	9.7443698323638	9.62185767140661	7.76890864051414	9.6831137518852	8.77517020641392	8.67685218598542	-0.0741238798998047	-0.122512160957188	1.91420511137106	-0.098318020428497	0.594245476196809	0.204440305705982
gene_105656	7.83460988595352	7.73379504524151	9.32203315735837	9.54110355234513	7.78420246559751	9.43156835485175	8.57832152165595	8.63744929879332	-0.100814840712014	0.219070394986762	1.64736588925424	0.059127777137375	0.589112695141582	0.220463393922715
gene_51772	7.7179193309456	7.64680129522564	9.72551534186902	9.58163642208503	7.68236031308562	9.65357588197702	8.72171733640731	8.61421885865533	-0.0711180357199659	-0.143878919783994	1.9712155688914	-0.10749847775198	0.623069518793099	0.205162517907608
gene_11228	7.59453367192738	7.61213877083761	9.14724710583459	8.94973618827362	7.6033362213825	9.0484916470541	8.37089038888099	8.28093747955561	0.0176050989102317	-0.197510917560974	1.44515542567161	-0.0899529093253708	0.649020829592571	0.230400382506673
gene_82570	7.7198189028015	7.73475859272883	9.77215757523014	9.67538661691862	7.72728874776517	9.72377209607438	8.74598823901582	8.70507260482372	0.0149396899273277	-0.0967709583115184	1.99648334830921	-0.0409156341920962	0.6081554104384	0.203877579189135
gene_39246	7.75392483341407	7.68457710053182	9.77156952025044	9.59704821118292	7.71925096697294	9.68430886571668	8.76274717683225	8.64081265585737	-0.069347732882246	-0.174521309067519	1.96505789874374	-0.121934520974882	0.610831545594769	0.204416839474063
gene_75567	7.63488679342599	7.61658771228682	9.3015351368389	9.26879142927543	7.6257372528564	9.28516328305717	8.46821096513244	8.44268957078113	-0.0182990811391655	-0.0327437075634727	1.65942603020076	-0.0255213943513191	0.641702806393485	0.224450021049996
gene_44974	7.68939959577024	7.66329108268735	9.53660446068266	9.58146884297257	7.67634533922879	9.55903665182762	8.61300202822645	8.62237996282996	-0.0261085130828906	0.0448643822899104	1.88269131259883	0.00937793460350989	0.625057762551853	0.209470058774888
gene_62749	7.68429103856866	7.77586576805817	9.54199905344987	9.64202422485646	7.73007840331342	9.59201163915317	8.61314504600927	8.70894499645732	0.0915747294895146	0.100025171406589	1.86193323583975	0.0957999504480522	0.607225819894775	0.207605352697356
gene_33892	7.75114358448687	7.71400039598928	9.75360108048615	9.68484164280741	7.73257199023808	9.71922136164678	8.75237233248651	8.69942101939835	-0.0371431884975948	-0.0687594376787342	1.9866493714087	-0.0529513130881636	0.606394545764729	0.203917321351904
gene_43485	7.68073996869077	7.63026746388916	9.65302812057311	9.65251960493087	7.65550371628996	9.65277386275199	8.66688404463194	8.64139353441001	-0.0504725048016077	-0.000508515642241747	1.99727014646203	-0.0254905102219247	0.631930902505216	0.205186036250815
gene_73322	7.73198060518262	7.77387783493211	9.7509379457808	9.65340725877298	7.75292922005736	9.70217260227689	8.74145927548171	8.71364254685254	0.0418972297494902	-0.0975306870078256	1.94924338221953	-0.0278167286291691	0.599596274515205	0.204117183971879
gene_30893	7.6628802581631	7.73477251791311	9.4481076790341	9.33635244865188	7.69882638803811	9.39223006384299	8.5554939685986	8.5355624832825	0.0718922597500082	-0.11175523038222	1.69340367580488	-0.019931485316107	0.617616313041509	0.223158134803208
gene_17115	7.72996947184684	7.76523331290725	9.65855870715369	9.71300955621844	7.74760139237705	9.68578413168606	8.69426408950027	8.73912143456284	0.035263841060412	0.0544508490647431	1.93818273930902	0.0448573450625762	0.601377520475351	0.204388472902755
gene_90634	7.6393095122116	7.5387385581099	9.55549808588533	9.52427118391602	7.58902403516075	9.53988463490068	8.59740379904847	8.53150487101296	-0.100570954101701	-0.0312269019693154	1.95086059973993	-0.0658989280355087	0.653673573279101	0.210738866999867
gene_97580	7.73857603551626	7.64276553413243	9.65014020133845	9.5235812368707	7.69067078482434	9.58686071910457	8.69435811842735	8.58317338550157	-0.0958105013838262	-0.126558964467744	1.89618993428023	-0.111184732925786	0.620319153434133	0.207870346068768
gene_108524	7.73552988138449	7.60796687938993	9.37417772682205	9.41458590018564	7.67174838038721	9.39438181350385	8.55485380410327	8.51127638978779	-0.127563001994563	0.0404081733635948	1.72263343311663	-0.0435774143154841	0.6265758971817	0.223054775777682
gene_60743	7.68995388755722	7.68166661012153	9.45572567858781	9.45280875471109	7.68581024883938	9.45426721664945	8.57283978307252	8.56723768241631	-0.00828727743568969	-0.00291692387672882	1.76845696781007	-0.00560210065621014	0.621928225430385	0.218128506674395
gene_93308	7.73617754685564	7.76896386120878	9.77371300905605	9.7179534222972	7.75257070403221	9.74583321567662	8.75494527795584	8.74345864175299	0.0327863143531424	-0.0557595867588478	1.99326251164441	-0.0114866362028518	0.599716181227308	0.2037617423635
gene_78014	7.72966192641158	7.72838414342851	9.33099096624167	9.53264957738076	7.72902303492004	9.43182027181121	8.53032644632662	8.63051686040463	-0.0012777829830668	0.201658611139086	1.70279723689117	0.100190414078011	0.607577545487632	0.220440005576173
gene_66596	7.71902201396975	7.714001755519	9.72713032327902	9.70231276020697	7.71651188474437	9.71472154174299	8.72307616862438	8.70815725786298	-0.00502025845075416	-0.0248175630720464	1.99820965699862	-0.0149189107613985	0.611742729828003	0.203962171532271
gene_63088	7.57661173820802	7.61976268182046	9.36357272905104	9.54338730201751	7.59818721001424	9.45348001553428	8.47009223362953	8.58157499191899	0.0431509436124404	0.179814572966468	1.85529280552004	0.111482758289455	0.650697313060914	0.218209632427505
gene_113859	7.74479015550626	7.69269675759446	9.62381755769737	9.75202136323472	7.71874345655036	9.68791946046604	8.68430385660181	8.72235906041459	-0.0520933979117952	0.128203805537357	1.96917600391569	0.0380552038127799	0.611000404230022	0.204348584595164
gene_18195	7.72597244413593	7.50665967280285	9.62201099260691	9.59529455557681	7.61631605846939	9.60865277409186	8.67399171837142	8.55097711418983	-0.21931277133308	-0.0267164370301014	1.99233671562247	-0.123014604181591	0.644784416020451	0.206814538981149
